name,calendar_year,calendar_id,title,category,sub_category,raw_category,normalized_category,source_file,source_start_line,source_end_line,input_frequency,output_frequency,available_at,required_fields,original_formula,implemented_formula,implementation_status,implementation_notes,implementation_key,proxy_of,duplicate_refs,duplicate_type,default_params,warmup_requirement
calendar2024_60_u6a21_7cca_91d1_989d_6bd4,2024,60,模糊金额比,高频因子-成交分布类,,高频因子-成交分布类,高频因子,factors2024.md,1538,1560,1m,1d,T_close,open|high|low|close|volume|turnover,④ 计算“日模糊金额比” = “雾中金额” / “总体金额”。,"0.5*(mean(mean(turnover|ambiguity>daily_mean)/mean(turnover),20)+std(...,20))",exact,,intraday_path_metric,,,,"{'metric': 'fuzzy_amount', 'post_window': 20, 'post_stat': 'mean_std'}",20
calendar2024_61_u4ef7_91cf_76f8_5173_6027_8d8b_52bf_56e0_5b50,2024,61,价量相关性趋势因子,高频因子-量价相关性类,,高频因子-量价相关性类,高频因子,factors2024.md,1561,1586,1m,1d,T_close,open|high|low|close|volume|turnover,"<span style=""background-color: #f0f0f0; padding: 2px 4px; border-radius: 3px;"">高频因子-量价相关性类</span>
\[ \rho_t = corr(v_t, p_t) \]
② 将每只股票的20个相关系数\( \rho_t \)对时间\( t \)回归，取回归系数\( \beta \)，即\( \rho_t = \beta t + \varepsilon_t \)，其中，\( t = 1,2,3,\ldots,20 \)；","slope(corr(close_1m,volume_1m),20)",exact,,intraday_path_metric,,research_report_factors:concept_overlap,concept_overlap,"{'metric': 'price_volume_corr', 'post_window': 20, 'post_stat': 'slope'}",20
calendar2024_62_u9ad8_9891_5df2_5b9e_73b0_5cf0_5ea6,2024,62,高频已实现峰度,高频因子-收益分布类,,高频因子-收益分布类,高频因子,factors2024.md,1587,1618,1m,1d,T_close,close,"Rkurt_i = \frac{N \sum_{j=1}^{N} (r_{ij} - \bar{r}_i)^4}{RVar_i^2}

RVar_i = \sum_{j=1}^{N} (r_{ij} - \bar{r}_i)^2","intraday_kurtosis(log(close/ts_delay(close,1)))",exact,,intraday_return_stat,,,,{'stat': 'kurtosis'},0
calendar2024_63_u4e56_79bb_7387,2024,63,乖离率,未分类,,,未分类,factors2024.md,1619,1636,1d,1d,T_close,close,"BIAS = 100*(CLOSE-SMA(CLOSE,N))/SMA(CLOSE,N)
默认:N = 6、12、24等","100*(close-ts_mean(close,6))/(ts_mean(close,6)+1e-12)",exact,,legacy_expression,,,,{},6
calendar2024_64_u4e0a_4e0b_884c_6ce2_52a8_7387_4e0d_5bf9_79f0,2024,64,上下行波动率不对称性,高频因子-波动跳跃类,,高频因子-波动跳跃类,高频因子,factors2024.md,1637,1658,1m,1d,T_close,close,RSJ_d = \frac{RVup_d - RVdown_d}{RV_d},(RV_up-RV_down)/RV,exact,,intraday_return_measure,,alpha101/158/191/360:concept_overlap,concept_overlap,{'measure': 'asymmetry'},0
calendar2024_65_u51c0_7ecf_8425_8d44_4ea7_53d8_52a8,2024,65,净经营资产变动,投资因子,,投资因子,投资因子,factors2024.md,1659,1689,1d,1d,T_close,fundamental_raw,"\frac{\text{最近报告期的净经营资产} - \text{上年同期值}}{\text{最近报告期的总资产}}

\begin{align*}
\text{净经营资产} &= \text{股东权益合计(含少数股东权益)} + \text{金融负债} - \text{金融资产} \\
&= \text{经营性资产} - \text{经营性负债}
\end{align*}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2024_66_u6362_624b_7387_8c03_6574_7684_65e5_6210_4ea4,2024,66,换手率调整的日成交量为零的数量,流动性因子,,流动性因子,流动性因子,factors2024.md,1690,1713,unknown,1d,T_close,,\text{Lm}^x \equiv \left[ \text{Number of zero daily volume in prior } x \text{ months} + \frac{1/(x - \text{month TO})}{\text{Deflator}} \right] \frac{21x}{\text{NoTD}},,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2024_67_u5927_5355_63a8_52a8_6da8_5e45,2024,67,大单推动涨幅,高频因子-动量反转类,,高频因子-动量反转类,高频因子,factors2024.md,1714,1746,1m,1d,T_close,tick_trade,"\prod_{n=t}^{t-T+1} \left( \text{prod} \left( 1 + r_{i,j,n} \cdot I_{\{j \in IdxSet\}} \right) \right) - 1

\text{平均单笔成交金额} = \sum_{j=1}^{N} Amt_{i,j,n} / \sum_{j=1}^{N} TrdNum_{i,j,n}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2024_68_u65b0_95fb_80a1_7968_5171_73b0,2024,68,新闻股票共现,易类因子,,易类因子,另类因子,factors2024.md,1747,1780,1d,1d,T_close,news,"w_{ij,t}^* = w_{ij,t} / w_{ii,t}

aw_{ij,t} = w_{ij,t}^* - w_{ij,t-1}^*

nco = \sum_{j=1}^{N} aw_{ij,t}^s",,blocked_data,精确实现依赖当前数据审计未发现的数据域: news,,,,,{},0
calendar2024_69_u5927_5355_8d44_91d1_51c0_6d41_5165_7387,2024,69,大单资金净流入率,高频因子-资金流类,,高频因子-资金流类,高频因子,factors2024.md,1781,1816,1m,1d,T_close,tick_trade,"\frac{1}{T} \sum_{n=t}^{n=t-T+1} \frac{\sum_{j=1}^{N} Amt_{i,j,n} \cdot I_{\{r_{i,j,n}>0, j \in IdxSet\}} - \sum_{j=1}^{N} Amt_{i,j,n} \cdot I_{\{r_{i,j,n}<0, j \in IdxSet\}}}{\sum_{j=1}^{N} Amt_{i,j,n}}

\text{平均单笔成交金额} = \sum_{j=1}^{N} Amt_{i,j,n} / \sum_{j=1}^{N} TrdNum_{i,j,n}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2024_70_semibeta,2024,70,SemiBeta（正市场收益&正资产收益）高频因子-波动跳跃类,未分类,,,高频因子,factors2024.md,1817,1851,1m,1d,T_close,close|market_minute_ret,"\hat{\beta}_{t,i}^P = \frac{\sum_{k=1}^m r_{t,k,i}^+ f_{t,k}^+}{\sum_{k=1}^m f_{t,k}^2}

r_{t,k,i}^+ = max(r_{t,k,i}, 0)

f_{t,k}^+ = max(f_{t,k}, 0)","sum(max(stock_ret,0)*max(market_ret,0))/sum(market_ret**2)",exact,,intraday_semibeta,,alpha101/158/191/360:concept_overlap|research_report_factors:concept_overlap,concept_overlap,"{'stock_side': 'positive', 'market_side': 'positive'}",0
calendar2024_71_u5206_6790_5e08_5171_540c_8986_76d6_5173_8054,2024,71,分析师共同覆盖关联股票动量 部门因子,未分类,,,动量因子,factors2024.md,1852,1873,1d,1d,T_close,analyst,"CS_{it} = \sum_{j=1}^{N} \frac{n_{i,j}}{\sum_{j=1}^{N} n_{i,j}} Ret_{j,20}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: analyst,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2024_72_n,2024,72,资本支出增长率-n年,投资因子,,投资因子,投资因子,factors2024.md,1874,1901,1d,1d,T_close,fundamental_raw,\frac{最近12个月的资本性支出(TTM) - 前置n年的同期值}{前置n年的同期值},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2024_73_u6d41_901a_80a1_5e02_503c,2024,73,流通股市值,规模因子,,规模因子,规模因子,factors2024.md,1902,1923,1d,1d,T_close,a_share_market_val_in_circulation,\text{当日收盘价} \times \text{当日自由流通股本},a_share_market_val_in_circulation,exact,供应商日频PIT衍生字段,alias:a_share_market_val_in_circulation,,,,{},0
calendar2024_74_u901f_52a8_6bd4_7387,2024,74,速动比率,杠杆因子,,杠杆因子,杠杆因子,factors2024.md,1924,1950,1d,1d,T_close,quick_ratio_ttm,"\frac{最近报告期速动资产}{最近同期流动负债合计}

速动资产 = 流动资产 - 存货 - (应付账款 + 待摊费用)",quick_ratio_ttm,exact,供应商日频PIT衍生字段,alias:quick_ratio_ttm,,,,{},0
calendar2024_75_u6bcf_7b14_6210_4ea4_91cf_7b5b_9009_7684_5c40,2024,75,每笔成交量筛选的局部反转因子,高频因子-动量反转类,,高频因子-动量反转类,高频因子,factors2024.md,1951,1972,1m,1d,T_close,tick_trade,sum(\{ret_i | q_j(pvol_i) < pvol_i < q_{j+1}(pvol_i)\}),,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2024_76_u5ba1_67e5_671f_6708_6570_5e73_5747,2024,76,审查期月数平均,未分类,,,未分类,factors2024.md,1973,1994,1d,1d,T_close,patent,\text{mean(截止日前5年内新生成的有效的发明授权专利的审查期月数)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: patent,,,,,{},0
calendar2024_77_u5356_51fa_53cd_5f39_504f_79bb_56e0_5b50,2024,77,卖出反弹偏离因子,高频因子-收益分布类,,高频因子-收益分布类,高频因子,factors2024.md,1995,2019,1m,1d,T_close,tick_trade,LCP = \frac{\sum_{i}^{N} \overline{price}_{selli} * I_{p_{selli}<colse}}{close} - 1,,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2024_78_u5e73_5747_5355_7b14_6d41_51fa_91d1_989d_5360,2024,78,平均单笔流出金额占比,高频因子-资金流类,,高频因子-资金流类,高频因子,factors2024.md,2020,2051,1m,1d,T_close,orderbook,"\frac{1}{T} \sum_{n=t}^{n=t-T+1} \frac{\sum_{j=1}^{N} Amt_{i,j,n} \cdot I_{r_{i,j,n}<0} / \sum_{j=1}^{N} TrdNum_{i,j,n} \cdot I_{r_{i,j,n}<0}}{\sum_{j=1}^{N} Amt_{i,j,n} / \sum_{j=1}^{N} TrdNum_{i,j,n}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2024_79_u5927_6210_4ea4_91cf_4ef7_91cf_76f8_5173_6027,2024,79,大成交量价量相关性,高频因子-量价相关性类,,高频因子-量价相关性类,高频因子,factors2024.md,2052,2078,1m,1d,T_close,tick_trade,"corr\_VP_{D,i} = corr\left(v_{t,D,i}, p_{t,D,i}\right)",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,alpha101/158/191/360:concept_overlap|research_report_factors:concept_overlap,concept_overlap,{},0
calendar2024_80_u76c8_4f59_8d28_91cf,2024,80,盈余质量,未分类,,,未分类,factors2024.md,2079,2110,1d,1d,T_close,fundamental_raw,"\Delta WC_t = b_0 + b_1 CFO_{t-1} + b_2 CFO_t + b_3 CFO_{t+1} + \varepsilon_t

\Delta WC = \Delta AR + \Delta Inventory - \Delta AP - \Delta TP + \Delta OtherAssets(net)

quality_t = \sigma(\varepsilon_t)",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2024_81_u975e_6d41_52a8_6027,2024,81,非流动性,高频因子-流动性类,,高频因子-流动性类,高频因子,factors2024.md,2111,2145,1m,1d,T_close,open|high|low|close|volume|turnover,"shortcut = 2 * (high - low) - |close - open|

ILLIQ_t = \frac{1}{d} \sum_{i=1}^{d} \left( \sum_{j=1}^{p} \frac{\text{ShortCut}_j}{\text{Value}_j} \right)_{t-i}","mean(sum((2*(high-low)-abs(close-open))/turnover),20)",exact,,intraday_path_metric,,research_report_factors:concept_overlap,concept_overlap,"{'metric': 'shortcut_illiquidity', 'post_window': 20, 'post_stat': 'mean'}",20
calendar2024_82_u5355_5b63_5ea6_9500_552e_6210_672c_7387_540c,2024,82,单季度销售成本率同比增长率,成长因子,,成长因子,成长因子,factors2024.md,2146,2169,1d,1d,T_close,fundamental_raw,\frac{最近报告期单季度销售成本率 - 上年同期单季度销售成本率}{上年同期单季度销售成本率},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2024_83_u4ef7_91cf_76f8_5173_6027_56e0_5b50,2024,83,价量相关性因子,高频因子-量价相关性类,,高频因子-量价相关性类,高频因子,factors2024.md,2170,2190,1m,1d,T_close,close|volume|a_share_market_val_in_circulation,CPV = \frac{PVcorrdet20 - mean(PVcorrdet20)}{std(PVcorrdet20)} + \frac{PVcorrtrend - mean(PVcorrtrend)}{std(PVcorrtrend)},"z(residual(PVcorravg+PVcorrstd,return20))+z(PVcorrtrend)",exact,,intraday_price_volume_composite,,research_report_factors:concept_overlap,concept_overlap,"{'mode': 'cpv', 'window': 20}",40
calendar2024_84_u5c0f_5355_7684_52a8_6001_77e5_60c5_4ea4_6613,2024,84,小单的动态知情交易概率,未分类,,,未分类,factors2024.md,2191,2225,1m,1d,T_close,tick_trade,"R_{i,j} = \gamma_0 + \sum_{k=1}^4 \gamma_{1i,k} D_k^{Day} + \sum_{k=1}^{48} \gamma_{2i,k} D_k^{Int} + \sum_{k=1}^{12} \gamma_{3i,k} R_{i,j-k} + \epsilon_{i,j}

DPIN_{SMALL}^{i,j} = \left[ \frac{NB_{i,j}}{NT_{i,j}} \times (\epsilon_{i,j} < 0) + \frac{NS_{i,j}}{NT_{i,j}} \times (\epsilon_{i,j} > 0) \right] (ST_{i,j})",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2024_85_u5356_5355_975e_6d41_52a8_6027,2024,85,卖单非流动性,高频因子-流动性类,,高频因子-流动性类,高频因子,factors2024.md,2226,2254,1m,1d,T_close,tick_trade,"r_{i,t} = \alpha + \beta_1 * S_{i,t} + \beta_2 * B_{i,t} + \epsilon_{it}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,research_report_factors:concept_overlap,concept_overlap,{},0
calendar2024_86_u8d1f_504f_5ea6_7cfb_6570,2024,86,负偏度系数,波动率因子,,波动率因子,波动率因子,factors2024.md,2255,2280,1d,1d,T_close,close,NCSKEW_i = \frac{-(n(n-1))^{1.5} \sum (r_{it} - \bar{r}_l)^3}{(n-1)(n-2) \left( \sum (r_{it} - \bar{r}_l)^2 \right)^{1.5}},"-ts_skew(log(close/ts_delay(close,1)),20)",exact,,rolling_return_stat,,,,"{'window': 20, 'stat': 'skew', 'sign': -1.0}",21
calendar2024_87_u4fee_6b63_7684_65e5_5185_53cd_8f6c,2024,87,修正的日内反转,高频因子-动量反转类,,高频因子-动量反转类,高频因子,factors2024.md,2281,2303,1d,1d,T_close,open|close|a_share_market_val_in_circulation,① 对股票i，计算t日的日内收益率 = t日收盘价 / t日开盘价 - 1；,"neutralize(ts_sum(close/open-1,20),log(float_market_cap))",exact,,legacy_expression,,alpha101/158/191/360:concept_overlap,concept_overlap,"{'base_expression': 'ts_sum(close/(open+1e-12)-1,20)', 'post_neutralize_market_cap': True}",20
calendar2024_88_u5927_5355_4e70_5165_5360_6bd4,2024,88,大单买入占比,高频因子-资金流类,,高频因子-资金流类,高频因子,factors2024.md,2304,2333,1m,1d,T_close,tick_trade,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{\sum_{j=1}^{N} \text{大买单成交额}_{i,j,n}}{\sum_{j=1}^{N} \text{成交额}_{i,j,n}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2024_89_u7814_53d1_8d39_7528_6536_5165_6bd4,2024,89,研发费用收入比,未分类,,,未分类,factors2024.md,2334,2359,1d,1d,T_close,fundamental_raw,\frac{\text{最近12个月研发费用}(TTM)}{\text{最近12个月营业收入}(TTM)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2024_90_u6a21_7cca_6570_91cf_6bd4,2024,90,模糊数量比,高频因子-成交分布类,,高频因子-成交分布类,高频因子,factors2024.md,2360,2385,1m,1d,T_close,open|high|low|close|volume|turnover,④ 计算“日模糊数量比” = “雾中数量” / “总体数量”。,"0.5*(mean(mean(volume|ambiguity>daily_mean)/mean(volume),20)+std(...,20))",exact,,intraday_path_metric,,,,"{'metric': 'fuzzy_volume', 'post_window': 20, 'post_stat': 'mean_std'}",20
calendar2024_91_p,2024,91,p型成交量分布,高频因子-成交分布类,,高频因子-成交分布类,高频因子,factors2024.md,2386,2408,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,,,{},0
calendar2024_92_u603b_8d44_4ea7_5e02_503c_6bd4,2024,92,总资产市值比,估值因子,,估值因子,估值因子,factors2024.md,2409,2432,1d,1d,T_close,fundamental_raw,\frac{\text{最近报告期总资产}}{\text{总市值}},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2024_93_u80a1_6743_96c6_4e2d_5ea6_6d41_901a_80a1_4e1c,2024,93,股权集中度（流通） 股东因子,未分类,,,股东因子,factors2024.md,2433,2453,1d,1d,T_close,shareholder,\frac{\text{前三大流通股东持股数}}{\text{流通股股本}},,blocked_data,精确实现依赖当前数据审计未发现的数据域: shareholder,,,,,{},0
calendar2024_94_u4e70_5355_975e_6d41_52a8_6027,2024,94,买单非流动性,高频因子-流动性类,,高频因子-流动性类,高频因子,factors2024.md,2454,2477,1m,1d,T_close,tick_trade,"r_{i,t} = \alpha + \beta_1 * S_{i,t} + \beta_2 * B_{i,t} + \epsilon_{it}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,research_report_factors:concept_overlap,concept_overlap,{},0
calendar2024_95_u5927_5355_7684_52a8_6001_77e5_60c5_4ea4_6613,2024,95,大单的动态知情交易概率,高频因子-资金流类,,高频因子-资金流类,高频因子,factors2024.md,2478,2512,1m,1d,T_close,tick_trade,"R_{i,j} = \gamma_0 + \sum_{k=1}^{4} \gamma_{1i,k} D_k^{Day} + \sum_{k=1}^{48} \gamma_{2i,k} D_k^{Int} + \sum_{k=1}^{12} \gamma_{3i,k} R_{i,j-k} + \epsilon_{i,j}

DPIN_{SIZE}^{i,j} = \left[ \frac{NB_{i,j}}{NT_{i,j}} * (\epsilon_{i,j} < 0) + \frac{NS_{i,j}}{NT_{i,j}} * (\epsilon_{i,j} > 0) \right] (LT_{i,j})",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2024_96_roe,2024,96,ROE增长减净资产增长,未分类,,,未分类,factors2024.md,2513,2526,1d,1d,T_close,inc_return_on_equity_ttm|net_asset_growth_ratio_ttm,,inc_return_on_equity_ttm-net_asset_growth_ratio_ttm,exact,,legacy_expression,,,,{},0
calendar2024_97_u4ef7_683c_81ea_76f8_5173_6027_56e0_5b50_5355,2024,97,价格自相关性因子(单序列差分),未分类,,,未分类,factors2024.md,2543,2571,1m,1d,T_close,close|a_share_market_val_in_circulation,CDPP = \frac{dP^+PCorr - mean(dP^+PCorr)}{std(dP^+PCorr)} - \frac{dP^-PCorr - mean(dP^-PCorr)}{std(dP^-PCorr)},"z(neutralize(mean(corr(delta_price,lead_price)|sign,20),cap))_positive-z(...)_negative",exact,,intraday_autocorrelation_composite,,,,"{'mode': 'price_single', 'window': 20}",20
calendar2024_98_u9694_591c_65b0_95fb_60c5_7eea,2024,98,隔夜新闻情绪,未分类,,,未分类,factors2024.md,2572,2598,1d,1d,T_close,news,"senti_i^t = \frac{1}{N} \sum_{j=1}^N (pos_{i,j}^t - neg_{i,j}^t) * (1 - neu_{i,j}^t) * relevancex_{i,j}^t",,blocked_data,精确实现依赖当前数据审计未发现的数据域: news,,,,,{},0
calendar2024_99_u5927_6210_4ea4_91cf_5df2_5b9e_73b0_504f_5ea6,2024,99,大成交量已实现偏度,高频因子-收益分布类,,高频因子-收益分布类,高频因子,factors2024.md,2599,2629,1m,1d,T_close,tick_trade,"real\_skew_{D,i} = \frac{1}{T-1} \sum_{t=2}^{T} \frac{(r_{t,D,i} - \bar{r}_{D,i})^3}{real\_var_{D,i}^{3/2}}

real\_var_{D,i} = \frac{1}{T-2} \sum_{t=2}^{T} (r_{t,D,i} - \bar{r}_{D,i})^2",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2024_100_u5df2_5b9e_73b0_53cc_5e42_6b21_53d8_5dee,2024,100,已实现双幂次变差,未分类,,,未分类,factors2024.md,2630,2663,1m,1d,T_close,open|high|low|close|volume|turnover,"RBV_t = \mu_1^{-2} \sum_{i=2}^n |r_{t_i}| |r_{t_{i-1}}|

\mu_q = E(|Z|^q) = 2^{q/2} \frac{\Gamma\left(\frac{1}{2}(q+1)\right)}{\Gamma\left(\frac{1}{2}\right)}

\Gamma(\alpha) = \int_0^{+\infty} x^{\alpha-1} e^{-x} dx",mu_1**-2*sum(abs(r_t)*abs(r_t-1)),exact,,intraday_path_metric,,,,{'metric': 'bipower_variation'},0
calendar2024_101_sentiment_beta,2024,101,Sentiment Beta,易类因子,,易类因子,另类因子,factors2024.md,2664,2695,1d,1d,T_close,sentiment_external,"r_t^i = \alpha^i + \beta^i * \left( \frac{CSMS_t}{CSMS_{t-1}} - 1 \right) + \varepsilon_t^i

NewSentiBeta = -1 * abs(SentiBeta)",,blocked_data,精确实现依赖当前数据审计未发现的数据域: sentiment_external,,,research_report_factors:concept_overlap,concept_overlap,{},0
calendar2024_102_b,2024,102,b型成交量分布,未分类,,,未分类,factors2024.md,2696,2723,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,,,{},0
calendar2024_103_u9500_552e_6536_5165_589e_957f_51cf_5b58_8d27,2024,103,销售收入增长减存货增长,未分类,,,未分类,factors2024.md,2724,2734,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,,,{},0
calendar2024_104_u5f02_540c_79bb_5dee_4e56_79bb_7387,2024,104,异同离差乖离率,技术因子,,技术因子,量价技术类,factors2024.md,2735,2773,1d,1d,T_close,close,"BIAS = (CLOSE - SMA(CLOSE, N1)) / SMA(CLOSE, N1)

DIF = BIAS - BIAS[N2]

DBCD = SMA(DIF, N3, 1)

SMA(X, N, M)为加权移动平均: Y = (X*M + Y'*(N - M))/N","ts_ema(((close-ts_mean(close,5))/(ts_mean(close,5)+1e-12))-ts_delay((close-ts_mean(close,5))/(ts_mean(close,5)+1e-12),16),17)",exact,,legacy_expression,,,,{},38
calendar2024_105_u6709_5f62_8d44_672c_56de_62a5_7387_73af_6bd4,2024,105,有形资本回报率环比增长率,武侯因子,,武侯因子,财务质量因子,factors2024.md,2774,2792,1d,1d,T_close,fundamental_raw,\frac{最近报告期有形资本回报率(TTM) - 上一报告期有形资本回报率(TTM)}{abs(上一报告期有形资本回报率(TTM))},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2024_106_u8ba2_5355_5931_8861,2024,106,订单失衡,高频因子-流动性类,,高频因子-流动性类,高频因子,factors2024.md,2793,2836,1m,1d,T_close,orderbook,"VOI_t = \Delta V_t^{WB} - \Delta V_t^{WA}

\Delta V_t^{WB} = \begin{cases} 
0 & P_t^B < P_{t-1}^B \\
V_t^{WB} - V_{t-1}^{WB} & P_t^B = P_{t-1}^B \\
V_t^{WB} & P_t^B > P_{t-1}^B 
\end{cases}

\Delta V_t^{WA} = \begin{cases} 
V_t^{WA} & P_t^A < P_{t-1}^A \\
V_t^{WA} - V_{t-1}^{WA} & P_t^A = P_{t-1}^A \\
0 & P_t^A > P_{t-1}^A 
\end{cases}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2024_107_u9884_671f_5206_6b67_5ea6,2024,107,预期分歧度,分析师因子,,分析师因子,分析师预期类,factors2024.md,2837,2859,1d,1d,T_close,analyst,"<span class=""tag"">分析师因子</span>",,blocked_data,精确实现依赖当前数据审计未发现的数据域: analyst,,,,,{},0
calendar2024_108_u4e70_5355_96c6_4e2d_5ea6,2024,108,买单集中度,高频因子-资金流类,,高频因子-资金流类,高频因子,factors2024.md,2860,2882,1m,1d,T_close,tick_trade,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{\sum_{j=1}^{N} \text{买单成交额}_{i,j,n}^2}{\text{总成交额}_{i,n}^2}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2024_109_u5f00_76d8_540e_5927_5355_51c0_4e70_5165_5f3a,2024,109,开盘后大单净买入强度,未分类,,,未分类,factors2024.md,2883,2910,1m,1d,T_close,tick_trade,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{mean(\text{大买单成交额}_{i,j,n} - \text{大卖单成交额}_{i,j,n})}{std(\text{大买单成交额}_{i,j,n} - \text{大卖单成交额}_{i,j,n})}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2024_110_u4fe1_606f_79bb_6563_5ea6,2024,110,信息离散度,未分类,,,未分类,factors2024.md,2911,2936,1d,1d,T_close,close,ID = sign(PRET) \times [\%neg - \%pos],"ts_sign(ts_delay(close,21)/(ts_delay(close,252)+1e-12)-1)*(ts_mean(ts_where(ts_delay(close/(ts_delay(close,1)+1e-12)-1,21)<0,1,0),231)-ts_mean(ts_where(ts_delay(close/(ts_delay(close,1)+1e-12)-1,21)>0,1,0),231))",exact,,legacy_expression,,,,{},252
calendar2024_111_u7edd_5bf9_6536_76ca_4e0e_8c03_6574_540e_6ede,2024,111,绝对收益与调整后滞后成交量相关性,高频因子-量价相关性类,,高频因子-量价相关性类,高频因子,factors2024.md,2937,2962,1d,1d,T_close,close|turnover,"adj\_CORA\_A = corr(|Ret_t|, adjAmount_{t-1}), Ret_t 
eq 0

adjAmount_t = \frac{Amount_t - \mu_t}{\sigma_t}","ts_corr(ts_abs(close/(ts_delay(close,1)+1e-12)-1),ts_delay((turnover-cs_mean(turnover))/(cs_std(turnover)+1e-12),1),20)",exact,,legacy_expression,,,,{},21
calendar2024_112_u603b_5e94_8ba1_76c8_4f59_5e38_89c4_7248,2024,112,总应计盈余（常规版）,未分类,,,未分类,factors2024.md,2963,2993,1d,1d,T_close,fundamental_raw,Accruals = \frac{(\Delta CA - \Delta Cash) - (\Delta CL - \Delta STD - \Delta TP) - Dep}{AverageTotalAssets},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2024_113_u5df2_5b9e_73b0_4e09_5e42_6b21_53d8_5dee,2024,113,已实现三幂次变差,高频因子-波动跳跃类,,高频因子-波动跳跃类,高频因子,factors2024.md,2994,3027,1m,1d,T_close,open|high|low|close|volume|turnover,"RTV_t = V_{\frac{2}{3},\frac{2}{3},\frac{2}{3}} \mu_{\frac{2}{3}}^{-3}

V_{m_1,m_2,\ldots,m_k} = \sum_{i=k}^{n} |r_{t_i}|^{m_1} |r_{t_{i-1}}|^{m_2} \ldots |r_{t_{i-k+1}}|^{m_k}

\mu_q = E(|Z|^q) = 2^{q/2} \frac{\Gamma\left(\frac{1}{2}(q+1)\right)}{\Gamma\left(\frac{1}{2}\right)}

\Gamma(\alpha) = \int_{0}^{+\infty} x^{\alpha-1} e^{-x} dx",mu_2/3**-3*sum(abs(r_t*r_t-1*r_t-2)**(2/3)),exact,,intraday_path_metric,,,,{'metric': 'tripower_variation'},0
calendar2024_114_u4fee_6b63_7684_9694_591c_53cd_8f6c,2024,114,修正的隔夜反转,高频因子-动量反转类,,高频因子-动量反转类,高频因子,factors2024.md,3028,3057,1d,1d,T_close,open|close|a_share_market_val_in_circulation,"① 对股票 i，计算 t 日的隔夜距离=abs(t日隔夜收益率-横截面均值)；
上述因子是借助波动率对隔夜反转做修正，也可借助换手率距离来做修正，即换手距离=abs(t日换手率变化量-其横截面均值）低于其横截面均值，未来更可能发生动量，其中，换手率变化量=t日换手率与t-1日换手率。","neutralize(ts_sum(open/lag(close)-1,20),log(float_market_cap))",exact,,legacy_expression,,alpha101/158/191/360:concept_overlap,concept_overlap,"{'base_expression': 'ts_sum(open/(ts_delay(close,1)+1e-12)-1,20)', 'post_neutralize_market_cap': True}",21
