name,calendar_year,calendar_id,title,category,sub_category,raw_category,normalized_category,source_file,source_start_line,source_end_line,input_frequency,output_frequency,available_at,required_fields,original_formula,implemented_formula,implementation_status,implementation_notes,implementation_key,proxy_of,duplicate_refs,duplicate_type,default_params,warmup_requirement
calendar2026_1_2_19_u7279_8d28_9694_591c_6536_76ca_6ce2_52a8_7387,2026,1.2.19,特质隔夜收益波动率,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,1781,1825,unknown,1d,T_close,,"OvernightRet_{i,t} = \frac{Open_{i,t}}{Close_{i,t-1}} - 1

OvernightRet_{i,t} = \alpha_{i,t} + \beta_i^{F1} \times F1 + \cdots + \varepsilon_i

OvernightRetIV = std(\varepsilon_i)",,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2026_1_2_20_u5e73_5747_6362_624b_65e5_5185_6b63_8df3_8dc3,2026,1.2.20,平均换手日内正跳跃收益,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,1825,1875,unknown,1d,T_close,,"JS = N \frac{\hat{V}*{(0,1)}}{\sqrt{\hat{\Omega}*{SWV}}} \left(1 - \frac{RV_N}{SwV_N} \right) \sim N(0,1)

RV_N = \sum_{k=1}^{N} r_k^2

SwV_N = 2 \sum_{k=1}^{N} (R_k - r_k)

\hat{V}*{(0,1)} = \frac{1}{\mu_1^2} \sum*{k=1}^{N-1} |r_{k+1}| |r_k|

\hat{\Omega}*{SWV} = \frac{\mu_6}{9} \cdot \frac{N^3 \mu_1^{-6}}{N - 5} \sum*{k=0}^{N-6} \prod_{l=1}^{6} |r_{k+l}|

\mu_p = 2^{p/2} \Gamma\left(\frac{p+1}{2}\right) / \sqrt{\pi}",,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2026_1_2_21_u8df3_8dc3_663e_8457_7a0b_5ea6_52a0_6743_7684,2026,1.2.21,跳跃显著程度加权的上下行跳跃波动不对称性,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,1875,1915,unknown,1d,T_close,,"TSRJV = \frac{\sum_{t=1}^{D} \left( T_{t,i} / \Phi_{1-\alpha}^{-1} \cdot SRJV_{t,i} \right)}{\sum_{t=1}^{D} T_{t,i} / \Phi_{1-\alpha}^{-1}}

SRJV_t = RVLP_t - RVJN_t

T_{t,i} = \frac{BV_t}{N^{-1} \sqrt{\hat{\Omega}_{SwV}}} \left(1 - \frac{RV_t}{SwV_t} \right) \xrightarrow{d} N(0,1)",,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2026_1_2_22_u4e0a_884c_5df2_5b9e_73b0_6ce2_52a8_7387,2026,1.2.22,上行已实现波动率,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,1915,1947,1m,1d,T_close,close,"RS_t^+ = \sum_{i=1}^{N} r_{t,i}^2 * I_{r_{t,i} \geq 0}",sum(r_1m**2 where r_1m>0),exact,,intraday_semivariance,,alpha101/158/191/360:concept_overlap,concept_overlap,{'side': 'up'},0
calendar2026_1_2_23_u7279_8d28_6362_624b_6ce2_52a8_7387,2026,1.2.23,特质换手波动率,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,1947,1989,unknown,1d,T_close,,"Turnover_{i,t} = \alpha_{i,t} + \beta_i^{F1} \times F1 + \cdots + \varepsilon_i

TurnoverIV = std(\varepsilon_i)",,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2026_1_2_24_u65e5_5185_6536_76ca_6ce2_52a8_6bd4,2026,1.2.24,日内收益波动比,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,1989,2022,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2026_1_2_25_u4e0a_4e0b_884c_6ce2_52a8_7387_4e0d_5bf9_79f0,2026,1.2.25,上下行波动率不对称性,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,2022,2054,1m,1d,T_close,close,RSJ_d = \frac{RVup_d - RVdown_d}{RV_d},(RV_up-RV_down)/RV,exact,,intraday_return_measure,,alpha101/158/191/360:concept_overlap,concept_overlap,{'measure': 'asymmetry'},0
calendar2026_1_2_26_u5206_949f_7406_60f3_632f_5e45,2026,1.2.26,分钟理想振幅,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,2054,2078,unknown,1d,T_close,,V(\lambda) = V_{high}(\lambda) - V_{low}(\lambda),,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,,,{},0
calendar2026_1_2_27_u5f02_5e38_9ad8_6ce2_52a8_4e0b_7684_6536_76ca,2026,1.2.27,异常高波动下的收益波动比,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,2078,2113,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2026_1_2_28_u5df2_5b9e_73b0_53cc_5e42_6b21_53d8_5dee,2026,1.2.28,已实现双幂次变差,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,2113,2153,1m,1d,T_close,open|high|low|close|volume|turnover,"RBV_t = \mu_1^{-2} \sum_{i=2}^{n} |r_{t_i}| \cdot |r_{t_{i-1}}|

\mu_q = E(|Z|^q) = 2^{q/2} \frac{\Gamma\left(\frac{1}{2}(q+1)\right)}{\Gamma\left(\frac{1}{2}\right)}

\Gamma(\alpha) = \int_0^{+\infty} x^{\alpha-1} e^{-x} dx",mu_1**-2*sum(abs(r_t)*abs(r_t-1)),exact,,intraday_path_metric,,,,{'metric': 'bipower_variation'},0
calendar2026_1_2_29_u65e5_5185_632f_5e45_5207_5272_56e0_5b50,2026,1.2.29,日内振幅切割因子,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,2153,2187,unknown,1d,T_close,,V(\lambda) = V_{\text{high}}(\lambda) - V_{\text{low}}(\lambda),,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,,,{},0
calendar2026_1_2_30_u9ad8_9891_7279_5f02_6ce2_52a8_7387,2026,1.2.30,高频特异波动率,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,2187,2217,1m,1d,T_close,factor_returns,"r_t = \alpha_t + \beta_{mkt} MKT_t + \beta_{smb} SMB_t + \beta_{hml} HML_t + \beta_{ret} RET_t + \beta_{liq} LIQ_t + \varepsilon_t

\text{特异波动率} = \sqrt{\text{特异率}} \times \text{基础波动率}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: factor_returns,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2026_1_2_31_u5df2_5b9e_73b0_4e09_5e42_6b21_53d8_5dee,2026,1.2.31,已实现三幂次变差,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,2217,2266,1m,1d,T_close,open|high|low|close|volume|turnover,"RTV_t = V_{\frac{2}{3}, \frac{2}{3}, \frac{2}{3}} \mu_{\frac{2}{3}}^{-3}

V_{m_1, m_2, \ldots, m_k} = \sum_{i=k}^{n} |r_{t_i}|^{m_1} |r_{t_{i-1}}|^{m_2} \cdots |r_{t_{i-k+1}}|^{m_k}

\mu_q = E(|Z|^q) = 2^{q/2} \frac{\Gamma\left(\frac{1}{2}(q + 1)\right)}{\Gamma\left(\frac{1}{2}\right)}

\Gamma(\alpha) = \int_0^{+\infty} x^{\alpha - 1} e^{-x} dx",mu_2/3**-3*sum(abs(r_t*r_t-1*r_t-2)**(2/3)),exact,,intraday_path_metric,,,,{'metric': 'tripower_variation'},0
calendar2026_1_2_32_u5e73_5747_65e5_5185_6b63_8df3_8dc3_6536_76ca,2026,1.2.32,平均日内正跳跃收益,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,2266,2318,unknown,1d,T_close,,"JS = N \frac{\hat{V}*{(0,1)}}{\sqrt{\hat{\Omega}*{SWV}}} \left(1 - \frac{RV_N}{SwV_N} \right) \sim N(0,1)

RV_N = \sum_{k=1}^{N} r_k^2

SwV_N = 2 \sum_{k=1}^{N} (R_k - r_k)

\hat{V}*{(0,1)} = \frac{1}{\mu_1^2} \sum*{k=1}^{N-1} |r_{k+1}| |r_k|

\hat{\Omega}*{SWV} = \frac{\mu_6}{9} \cdot \frac{N^3 \mu_1^{-6}}{N - 5} \sum*{k=0}^{N-6} \prod_{l=1}^{6} |r_{k+l}|

\mu_p = 2^{p/2} \Gamma\left(\frac{p+1}{2}\right) / \sqrt{\pi}",,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,,,{},0
calendar2026_1_2_33_u975e_7ebf_6027_9ad8_9891_6ce2_52a8_7387,2026,1.2.33,非线性高频波动率,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,2318,2358,1m,1d,T_close,factor_returns,"r_t = \alpha_t + \beta_{mkt} MKT_t + \beta_{smb} SMB_t + \beta_{hml} HML_t + \beta_{ret} RET_t + \beta_{liq} LIQ_t + \varepsilon_t

norm_i = \frac{std_i - \min(std_i)}{\max(std_i) - \min(std_i)}

std_i^{monlinear} = e^{norm_i}

\text{特异波动率} = \sqrt{\text{特异率}} \times std^{monlinear}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: factor_returns,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2026_1_2_34_u5df2_5b9e_73b0_8df3_8dc3_6ce2_52a8_7387,2026,1.2.34,已实现跳跃波动率,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,2358,2404,1m,1d,T_close,open|high|low|close|volume|turnover,"RVJ_t = \max(RV_t - \widehat{IV}_t, 0)

RV_t = \sum_{i=1}^{n} r_{i,n}^2 \to_u QV_t = \int_0^t \sigma_s^2 ds + \sum_{s \leq t} \Delta X_s^2 = IV_t + QJ_t

\widehat{IV}*t = \mu*{\frac{2}{3}}^{-3} \sum_{i=k}^{n} |r_{t_i}|^{\frac{2}{3}} |r_{t_{i-1}}|^{\frac{2}{3}} |r_{t_{i-k+1}}|^{\frac{2}{3}}","max(realized_variance-tripower_variation,0)",exact,,intraday_path_metric,,alpha101/158/191/360:concept_overlap,concept_overlap,{'metric': 'jump_variation'},0
calendar2026_1_2_35_u5e73_5747_65e5_5185_6b63_8df3_8dc3_6807_51c6,2026,1.2.35,平均日内正跳跃标准差,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,2404,2454,unknown,1d,T_close,,"JS = N \frac{\hat{V}*{(0,1)}}{\sqrt{\hat{\Omega}*{SWV}}} \left(1 - \frac{RV_N}{SwV_N} \right) \sim N(0,1)

RV_N = \sum_{k=1}^{N} r_k^2

SwV_N = 2 \sum_{k=1}^{N} (R_k - r_k)

\hat{V}*{(0,1)} = \frac{1}{\mu_1^2} \sum*{k=1}^{N-1} |r_{k+1}| |r_k|

\hat{\Omega}*{SWV} = \frac{\mu_6}{9} \cdot \frac{N^3 \mu_1^{-6}}{N - 5} \sum*{k=0}^{N-6} \prod_{l=1}^{6} |r_{k+l}|

\mu_p = 2^{p/2} \Gamma\left(\frac{p+1}{2}\right) / \sqrt{\pi}",,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,,,{},0
calendar2026_1_2_36_u9ad8_9891_6210_4ea4_91cf_6ce2_52a8,2026,1.2.36,高频成交量波动,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,2454,2490,1m,1d,T_close,tick_trade,"\sigma_{day} = std(vol_i)

\sigma_{vol} = \frac{std(\sigma_{day})}{mean(\sigma_{day})}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2026_1_2_37_u4e0a_884c_8df3_8dc3_6ce2_52a8_7387,2026,1.2.37,上行跳跃波动率,高频因子,波动跳跃类,波动跳跃类,高频因子,factors2026.md,2490,2532,1m,1d,T_close,open|high|low|close|volume|turnover,"RVJP_t = \max(RS_t^+ - \frac{1}{2} \widehat{IV}_t, 0)

RS_t^+ = \sum_{i=1}^{n} r_{t,i}^2 I_{r_{t,i} > 0} \to_u \frac{1}{2} \int_0^t \sigma_s^2 ds + \sum_{s \leq t} \Delta X_s^2 I_{\Delta X_s > 0}

\widehat{IV}*t = \mu*{\frac{2}{3}}^{-3} \sum_{i=k}^{n} |r_{t_i}|^{\frac{2}{3}} |r_{t_{i-1}}|^{\frac{2}{3}} |r_{t_{i-k+1}}|^{\frac{2}{3}}","max(up_semivariance-0.5*tripower_variation,0)",exact,,intraday_path_metric,,alpha101/158/191/360:concept_overlap,concept_overlap,{'metric': 'up_jump'},0
calendar2026_1_3_1_u77e5_60c5_4ea4_6613_6982_7387,2026,1.3.1,知情交易概率,高频因子,资金流类,资金流类,高频因子,factors2026.md,2534,2558,1m,1d,T_close,orderbook,PIN = \frac{\alpha \mu}{\alpha \mu + 2\varepsilon},,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2026_1_3_2_u8d85_5927_5355_548c_5c0f_5355_7684_540c_6b65,2026,1.3.2,超大单和小单的同步相关性,高频因子,资金流类,资金流类,高频因子,factors2026.md,2558,2588,1m,1d,T_close,tick_trade,"RankCorr\left(EL_t, S_t\right)",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2026_1_3_3_u77e5_60c5_4e3b_5356_5360_6bd4,2026,1.3.3,知情主卖占比,高频因子,资金流类,资金流类,高频因子,factors2026.md,2588,2635,1m,1d,T_close,tick_trade,"R_{i,j,n} = \gamma_0 + \sum_{k=1}^{4} \gamma_{1,k} D_{k,i,j,n}^{weekday} + \sum_{k=1}^{3} \gamma_{2,k} D_{k,i,j,n}^{Period} + \gamma_{3,1} R_{i,j-1,n} + \varepsilon_{i,j,n}

\text{知情主卖占比} = \frac{1}{T} \sum_{n=t-T+1}^{n=t} \frac{\sum_{j \in 9:30-14:56} \text{知情主卖成交额}*{i,j,n}}{\sum*{j \in 9:30-14:56} \text{成交额}_{i,j,n}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2026_1_3_4_u5f00_76d8_540e_51c0_4e3b_4e70_5f3a_5ea6,2026,1.3.4,开盘后净主买强度,高频因子,资金流类,资金流类,高频因子,factors2026.md,2635,2674,1m,1d,T_close,tick_trade,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{\text{mean}(净主买成交额}*{i,j,n})}{\text{std}(净主买成交额}*{i,j,n})}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2026_1_3_5_u5c0f_5355_548c_5c0f_5355_7684_9519_4f4d_76f8,2026,1.3.5,小单和小单的错位相关性,高频因子,资金流类,资金流类,高频因子,factors2026.md,2674,2703,1m,1d,T_close,tick_trade,"RankCorr\left(S_t, S_{t+1}\right)",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2026_1_3_6_u51c0_59d4_4e70_53d8_5316_7387,2026,1.3.6,净委买变化率,高频因子,资金流类,资金流类,高频因子,factors2026.md,2703,2743,1m,1d,T_close,orderbook,"\text{净委买变化率}*{k,t}^T = \frac{\text{净委买变化量}*{k,t}^T}{\text{流通股本}_T}

\text{净委买变化率}*{k,t}^T = \sum*{j=1}^{k} \text{委买变化量}*{j,t}^T - \sum*{j=1}^{k} \text{委卖变化量}_{j,t}^T",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2026_1_3_7_u77e5_60c5_4e3b_4e70_5360_6bd4,2026,1.3.7,知情主买占比,高频因子,资金流类,资金流类,高频因子,factors2026.md,2743,2790,1m,1d,T_close,tick_trade,"R_{i,T,j} = \gamma_0 + \sum_{k=1}^{4} \gamma_{1,k} D_{T,k,j}^{weekday} + \sum_{k=1}^{3} \gamma_{2,k} D_{T,k,j}^{Period} + \gamma_{3,1} R_{i,T,j-1} + \varepsilon_{i,j}

\text{知情主买占比} = \frac{1}{T} \sum_{n=t}^{n=t-T+1} \frac{\sum_{j \in 9:30-14:56} \text{知情主买成交额}*{i,j,n}}{\sum*{j \in 9:30-14:56} \text{成交额}_{i,j,n}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2026_1_3_8_u6539_8fdb_5927_5355_4ea4_6613_5360_6bd4,2026,1.3.8,改进大单交易占比,高频因子,资金流类,资金流类,高频因子,factors2026.md,2790,2818,1m,1d,T_close,orderbook,改进大单交易占比 = \frac{(-1) \times 大买非大卖 + (-1) \times 非大买大卖 + 大买大卖}{总成交量},,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2026_1_3_9_u5c0f_4e70_5355_4e3b_52a8_6210_4ea4_5ea6,2026,1.3.9,小买单主动成交度,高频因子,资金流类,资金流类,高频因子,factors2026.md,2818,2854,1m,1d,T_close,tick_trade,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{\sum_{j=1}^{N} \text{小买单主动成交额}*{i,j,n}}{\sum*{j=1}^{N} \text{小买单成交额}_{i,j,n}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2026_1_3_10_u5f00_76d8_540e_51c0_59d4_4e70_589e_989d_5360,2026,1.3.10,开盘后净委买增额占比,高频因子,资金流类,资金流类,高频因子,factors2026.md,2854,2890,1m,1d,T_close,orderbook,"\text{开盘后净委买增额占比} = \frac{1}{T} \sum_{n=t-T+1}^{n=t} \frac{\sum_{j \in 9:30-10:00} \text{净委买增额}*{i,j,n}}{\text{成交额}*{i,j,n}}

\text{净委买增额}*{i,j,n} = \text{委托买单增加量}*{i,j,n} - \text{委托卖单增加量}_{i,j,n}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2026_1_3_11_u6563_6237_7f8a_7fa4_6548_5e94,2026,1.3.11,散户羊群效应,高频因子,资金流类,资金流类,高频因子,factors2026.md,2890,2924,1m,1d,T_close,tick_trade,"RankCorr(R_t, S_{t+1})",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2026_1_3_12_u6f2b_957f_8ba2_5355_4ea4_6613_5360_6bd4,2026,1.3.12,漫长订单交易占比,高频因子,资金流类,资金流类,高频因子,factors2026.md,2924,2957,1m,1d,T_close,orderbook,VolumeLong = \frac{\sum VolumeLongBuy_i + \sum VolumeLongSell_i}{Volume},,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2026_1_3_13_u8d85_5927_5355_4e70_5165_5360_6bd4,2026,1.3.13,超大单买入占比,高频因子,资金流类,资金流类,高频因子,factors2026.md,2957,2991,1m,1d,T_close,orderbook,"\text{超大单买入占比}*{i,t} = \frac{SuperBigBuy*{i,t}}{SuperBigBuy_{i,t} + SuperBigSell_{i,t}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2026_1_3_14_u5f00_76d8_540e_4e70_5165_610f_613f_5360_6bd4,2026,1.3.14,开盘后买入意愿占比,高频因子,资金流类,资金流类,高频因子,factors2026.md,2991,3029,1m,1d,T_close,orderbook,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{\sum_{j=1}^{N} (\text{买入意愿}*{i,j,n})}{\sum*{j=1}^{N} \text{成交额}_{i,j,n}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2026_1_3_15_u5e73_5747_5355_7b14_6d41_51fa_91d1_989d_5360,2026,1.3.15,平均单笔流出金额占比,高频因子,资金流类,资金流类,高频因子,factors2026.md,3029,3065,1m,1d,T_close,orderbook,"\frac{1}{T} \sum_{n=t-T+1}^{t} \frac{\sum_{j=1}^{N} Amt_{i,j,n} \cdot I_{r_{i,j,n}<0} / \sum_{j=1}^{N} TrdNum_{i,j,n} \cdot I_{r_{i,j,n}<0}}{\sum_{j=1}^{N} Amt_{i,j,n} / \sum_{j=1}^{N} TrdNum_{i,j,n}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2026_1_3_16_u65e9_5c3e_76d8_590d_5408_4ea4_6613_5360_6bd4,2026,1.3.16,早尾盘复合交易占比,高频因子,资金流类,资金流类,高频因子,factors2026.md,3065,3093,1m,1d,T_close,tick_trade,\text{早尾盘复合交易占比} = \frac{\text{非早尾盘买单}  \text{非早尾盘卖单的成交量} - \text{早盘买单}  \text{早盘卖单的成交量}}{\text{总成交量}},,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2026_1_3_17_u5254_9664_8d85_5927_5355_540e_7684_666e_901a,2026,1.3.17,剔除超大单后的普通大单买入占比,高频因子,资金流类,资金流类,高频因子,factors2026.md,3093,3125,1m,1d,T_close,orderbook,"\text{剔除超大单后的普通大单买入占比}*{i,t} = \frac{NormalBigBuy*{i,t}}{NormalBigBuy_{i,t} + NormalBigSell_{i,t}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2026_1_3_18_u5f00_76d8_540e_4e70_5165_610f_613f_5f3a_5ea6,2026,1.3.18,开盘后买入意愿强度,高频因子,资金流类,资金流类,高频因子,factors2026.md,3125,3167,1m,1d,T_close,orderbook,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{\text{mean}(买入意愿}*{i,j,n})}{\text{std}(买入意愿}*{i,j,n})}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2026_1_3_19_u5927_5355_8d44_91d1_51c0_6d41_5165_7387,2026,1.3.19,大单资金净流入率,高频因子,资金流类,资金流类,高频因子,factors2026.md,3167,3208,1m,1d,T_close,tick_trade,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{\sum_{j=1}^{N} Amt_{i,j,n} \cdot I_{r_{i,j,n}>0, j \in IdxSet} - \sum_{j=1}^{N} Amt_{i,j,n} \cdot I_{r_{i,j,n}<0, j \in IdxSet}}{\sum_{j=1}^{N} Amt_{i,j,n}}

\sum_{j=1}^{N} Amt_{i,j,n} / \sum_{j=1}^{N} TrdNum_{i,j,n}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2026_1_3_20_u9ad8_4f4e_4ef7_590d_5408_4ea4_6613_5360_6bd4,2026,1.3.20,高低价复合交易占比,高频因子,资金流类,资金流类,高频因子,factors2026.md,3208,3236,1m,1d,T_close,orderbook,高低价复合交易占比 = \frac{非高低价买单非高低价卖单的成交量 - 高价买单高价卖单的成交量}{总成交量},,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2026_1_3_21_u7f8a_7fa4_884c_4e3a,2026,1.3.21,羊群行为,高频因子,资金流类,资金流类,高频因子,factors2026.md,3236,3286,1m,1d,T_close,trade_direction,"H(i,T) = \left| \frac{B(i,T)}{B(i,T) + S(i,T)} - p_T \right| - AF(i,T)

AF(i,T) = \sum_{k=0}^{N_{i,T}} \binom{N_{i,T}}{k} p_T^k (1 - p_T)^{N_{i,T}-k} \left| \frac{k}{N_{i,T}} - p_T \right|

HB(i,T) = H(i,T) \quad \text{if } \frac{B(i,T)}{B(i,T)+S(i,T)} > p_T

HS(i,T) = H(i,T) \quad \text{if } \frac{B(i,T)}{B(i,T)+S(i,T)} < p_T",,blocked_data,精确实现依赖当前数据审计未发现的数据域: trade_direction,,,,,{},0
calendar2026_1_3_22_u5927_5355_4e70_5165_5360_6bd4,2026,1.3.22,大单买入占比,高频因子,资金流类,资金流类,高频因子,factors2026.md,3286,3322,1m,1d,T_close,tick_trade,"\frac{1}{T} \sum_{n=t}^{t-T+1} \frac{\sum_{j=1}^{N} \text{大买单成交额}*{i,j,n}}{\sum*{j=1}^{N} \text{成交额}_{i,j,n}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2026_1_3_23_u57fa_4e8e_5927_5c0f_5355_548c_6210_4ea4_65f6,2026,1.3.23,基于大小单和成交时长的精选复合交易占比,高频因子,资金流类,资金流类,高频因子,factors2026.md,3322,3352,1m,1d,T_close,orderbook,VolumeLongBigSelect = \frac{大买漫长的\大卖 + 漫长的\大买非漫长的\大卖}{总成交量} - \frac{非漫长的\非大买非漫长的\大卖 + 非漫长的\大买非漫长的\非大卖}{总成交量},,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2026_1_3_24_u6b8b_5dee_8d44_91d1_6d41_5f3a_5ea6_56e0_5b50,2026,1.3.24,残差资金流强度因子,高频因子,资金流类,资金流类,高频因子,factors2026.md,3352,3391,1m,1d,T_close,tick_trade,"S_t = \frac{\sum_{t-T}^{t} (buy_t - sell_t)}{\sum_{t-T}^{t} |buy_t - sell_t|}

S_t = a + bRet20_t + \varepsilon_t",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2026_1_3_25_u4ef7_683c_51b2_51fb_504f_5dee,2026,1.3.25,价格冲击偏差,高频因子,资金流类,资金流类,高频因子,factors2026.md,3391,3433,1m,1d,T_close,tick_trade,"return_i = gamma^{up} \cdot I_i \cdot MF_i + gamma^{down} \cdot (1 - I_i) \cdot MF_i

MF_i = MoneyFlow_i / Amount_i

gammabias = \frac{gamma_{up} - gamma_{down}}{(gamma_{up} - gamma_{down})}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2026_1_3_26_u4ea4_6613_91cf_540c_6b65_7684_77e5_60c5_4ea4,2026,1.3.26,交易量同步的知情交易概率,高频因子,资金流类,资金流类,高频因子,factors2026.md,3433,3476,1m,1d,T_close,orderbook,"VPIN = \frac{\alpha\mu}{\alpha\mu + 2\varepsilon} \approx \frac{E[|V_\tau^S - V_\tau^B|]}{V}
= \frac{\sum_{i=1}^{n} |V_\tau^S - V_\tau^B|}{nV}

V_\tau^B = \sum_{i=t(\tau-1)+1}^{t(\tau)} V_i \cdot Z\left( \frac{P_i - P_{i-1}}{\sigma_{\Delta P}} \right)

V_\tau^S = \sum_{i=t(\tau-1)+1}^{t(\tau)} V_i \cdot \left[ 1 - Z\left( \frac{P_i - P_{i-1}}{\sigma_{\Delta P}} \right) \right] = V - V_\tau^B",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2026_1_3_27_u4fee_6b63_7684_51c0_6d41_5165_7387,2026,1.3.27,修正的净流入率,高频因子,资金流类,资金流类,高频因子,factors2026.md,3476,3522,1m,1d,T_close,tick_trade,"B_P = B_{Extra} + B_{Large} + B_{Med}

S_P = S_{Extra} + S_{Large} + S_{Med}

\ln(B_P / S_P) = \alpha + \beta \times Ret + \varepsilon

\hat{B}_P = \frac{e^\varepsilon}{1 + e^\varepsilon} \times (B_P + S_P)

\hat{S}_P = \frac{1}{1 + e^\varepsilon} \times (B_P + S_P)

CNIR = \frac{\sum_i^N (\hat{B}*{P,i} - \hat{S}*{P,i})}{\sum_i^N (\hat{B}*{P,i} + \hat{S}*{P,i})}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
