name,calendar_year,calendar_id,title,category,sub_category,raw_category,normalized_category,source_file,source_start_line,source_end_line,input_frequency,output_frequency,available_at,required_fields,original_formula,implemented_formula,implementation_status,implementation_notes,implementation_key,proxy_of,duplicate_refs,duplicate_type,default_params,warmup_requirement
calendar2023_3_1_2_u72ec_7acb_6743_5229_8981_6c42_9879_9879_6570,2023,3.1.2,独立权利要求项项数平均值,另类因子,创新与专利类,创新与专利类,另类因子,factors2023.md,488,500,1d,1d,T_close,patent,mean(\text{截止日前5年内新生成的有效的发明公开审查中专利的独立权利要求项项数}),,blocked_data,精确实现依赖当前数据审计未发现的数据域: patent,,,,,{},0
calendar2023_3_1_3_u79d1_6280_52a8_91cf,2023,3.1.3,科技动量,另类因子,创新与专利类,创新与专利类,另类因子,factors2023.md,500,524,1d,1d,T_close,patent,"TECH_{ijt} = \frac{T_{it}T'_{jt}}{(T_{it}T'_{it})^{1/2}(T_{jt}T'_{jt})^{1/2}}

TECHRET_{it} = \frac{\sum_{j \neq i} TECH_{ijt} \times RET_{jt}}{\sum_{j \neq i} TECH_{ijt}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: patent,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2023_3_1_4_u6743_5229_8981_6c42_9879_9879_6570_5e73_5747,2023,3.1.4,权利要求项项数平均值,另类因子,创新与专利类,创新与专利类,另类因子,factors2023.md,524,536,1d,1d,T_close,patent,mean(\text{截止日前5年内新生成的有效的发明公开审查中专利的权利要求项项数}),,blocked_data,精确实现依赖当前数据审计未发现的数据域: patent,,,,,{},0
calendar2023_3_1_5_u5bff_547d_6708_6570_5e73_5747_503c,2023,3.1.5,寿命月数平均值,另类因子,创新与专利类,创新与专利类,另类因子,factors2023.md,536,548,1d,1d,T_close,patent,mean(\text{截止日前5年内新生成的有效的发明公开审查中专利的寿命月数}),,blocked_data,精确实现依赖当前数据审计未发现的数据域: patent,,,,,{},0
calendar2023_3_2_1_u5ba2_6237_52a8_91cf_56e0_5b50_57fa_4e8e_9500,2023,3.2.1,客户动量因子-基于销售占比,另类因子,供应链与客户关系类,供应链与客户关系类,另类因子,factors2023.md,549,567,1d,1d,T_close,supply_chain,"\text{cmom}_i^{1M} = \sum_{j=1}^{N_i} w_{ij}^{\text{sales}} \text{mom}_j^{1M}, i=1,2,\dots,N",,blocked_data,精确实现依赖当前数据审计未发现的数据域: supply_chain,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2023_3_2_2_u5ba2_6237_52a8_91cf_56e0_5b50_57fa_4e8e_5355,2023,3.2.2,客户动量因子-基于单层客户关系,另类因子,供应链与客户关系类,供应链与客户关系类,另类因子,factors2023.md,567,586,1d,1d,T_close,supply_chain,"\text{cmom}_i^{1M} = \sum_{j=1}^{N_i} w_{ij}^{\text{centrality}} \text{mom}_j^{1M}, i=1,2,\dots,N",,blocked_data,精确实现依赖当前数据审计未发现的数据域: supply_chain,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2023_3_2_3_u5ba2_6237_52a8_91cf_56e0_5b50_57fa_4e8e_591a,2023,3.2.3,客户动量因子-基于多层客户关系,另类因子,供应链与客户关系类,供应链与客户关系类,另类因子,factors2023.md,586,609,1d,1d,T_close,supply_chain,"\text{cmom}_i^{TM} = \sum_{l=1}^{L} \sum_{(m,n) \in G_l} w_{mn}^{\text{centrality}} \text{mom}_n^{TM}, i=1,2,\dots,N

w_{mn}^{\text{centrality}} = c_{mn} / \sum_{l=1}^{L} \sum_{(m,n) \in G_l} c_{mn}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: supply_chain,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2023_3_2_4_u4f9b_5e94_94fe_5730_4f4d_56e0_5b50,2023,3.2.4,供应链地位因子,另类因子,供应链与客户关系类,供应链与客户关系类,另类因子,factors2023.md,609,635,1d,1d,T_close,supply_chain,"\text{客户集中度} = \frac{\text{前五大客户年度销售额}}{\text{公司年度销售总额}}

\text{供应商集中度} = \frac{\text{前五大供应商年度采购额}}{\text{公司年度采购总额}}

\text{占资水平} = \frac{\text{应付账款}+\text{预收账款}-\text{应收账款}-\text{预付账款}-\text{存货}}{\text{营业收入}}

\text{获现率} = \frac{\text{经营活动产生的现金净流量}}{\text{净利润}+\text{折旧摊销}+\text{财务费用}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: supply_chain,,,,,{},0
calendar2023_3_3_1_u57fa_91d1_5173_8054_7f51_7edc_7275_5f15_56e0,2023,3.3.1,基金关联网络牵引因子,另类因子,关联网络与另类数据类,关联网络与另类数据类,另类因子,factors2023.md,636,664,1d,1d,T_close,network,Exp_{ave}^A = \frac{1}{N_A} \sum_{i=1}^{N_A} K_i^A * (chg_i - med),,blocked_data,精确实现依赖当前数据审计未发现的数据域: network,,,,,{},0
calendar2023_3_3_2_u6d88_8d39_6307_6570_53d8_52a8,2023,3.3.2,消费指数变动,另类因子,关联网络与另类数据类,关联网络与另类数据类,另类因子,factors2023.md,664,688,1d,1d,T_close,macro_external,"SALESINDEX(i, t) = \sum_{\theta_t} DailyTotalSales(i, \theta_t)

\Delta SALES(i, t) = \frac{SALESINDEX(i, t) - SALESINDEX(i, t-12)}{SALESINDEX(i, t-12)}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: macro_external,,,,,{},0
calendar2023_3_3_3_u65b0_95fb_6570_91cf,2023,3.3.3,新闻数量,另类因子,关联网络与另类数据类,关联网络与另类数据类,另类因子,factors2023.md,688,700,1d,1d,T_close,news,"nc_{i,t} = \text{过去 } [t-d+1, t] \text{ 天提及过股票 } i \text{ 的新闻总量}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: news,,,,,{},0
calendar2023_3_3_4_u5916_8d44_5238_5546_5173_8054_7f51_7edc_7275,2023,3.3.4,外资券商关联网络牵引因子,另类因子,关联网络与另类数据类,关联网络与另类数据类,另类因子,factors2023.md,700,727,1d,1d,T_close,northbound,Exp_{ave}^A = \frac{1}{N_A} \sum_{i=1}^{N_A} K_i^A * (chg_i - med),,blocked_data,精确实现依赖当前数据审计未发现的数据域: northbound,,,,,{},0
calendar2023_3_4_1_u9694_591c_65b0_95fb_60c5_7eea,2023,3.4.1,隔夜新闻情绪,另类因子,舆情与新闻类,舆情与新闻类,另类因子,factors2023.md,728,745,1d,1d,T_close,news,"senti_i^t = \frac{1}{N} \sum_{j=1}^{N} (pos_{i,j}^t - neg_{i,j}^t) * (1 - neu_{i,j}^t) * relevance_{i,j}^t",,blocked_data,精确实现依赖当前数据审计未发现的数据域: news,,,,,{},0
calendar2023_3_4_2_sentiment_beta,2023,3.4.2,Sentiment Beta (情绪贝塔),另类因子,舆情与新闻类,舆情与新闻类,另类因子,factors2023.md,745,767,1d,1d,T_close,sentiment_external,"r_t^i = \alpha^i + \beta^i * (\frac{CSMS_t}{CSMS_{t-1}} - 1) + \epsilon_t^i

NewSentiBeta = -1 * abs(SentiBeta)",,blocked_data,精确实现依赖当前数据审计未发现的数据域: sentiment_external,,,research_report_factors:concept_overlap,concept_overlap,{},0
calendar2023_3_4_3_u65b0_95fb_52a8_91cf,2023,3.4.3,新闻动量,另类因子,舆情与新闻类,舆情与新闻类,另类因子,factors2023.md,767,783,1d,1d,T_close,analyst,\text{将上市公司过去一个月内有新闻的交易日的收益率综合计算得到当月新闻动量因子},,blocked_data,精确实现依赖当前数据审计未发现的数据域: analyst,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2023_3_4_4_u65b0_95fb_80a1_7968_5171_73b0,2023,3.4.4,新闻股票共现,另类因子,舆情与新闻类,舆情与新闻类,另类因子,factors2023.md,783,807,1d,1d,T_close,news,"w_{ij,t}^* = w_{ij,t} / w_{ii,t}

aw_{ij,t} = w_{ij,t}^* - w_{ij,t-1}^*

nco = \sum_{j=1}^N aw_{ij,t}^s",,blocked_data,精确实现依赖当前数据审计未发现的数据域: news,,,,,{},0
calendar2023_3_4_5_u65b0_95fb_80a1_7968_884c_4e1a_5171_73b0,2023,3.4.5,新闻股票行业共现,另类因子,舆情与新闻类,舆情与新闻类,另类因子,factors2023.md,807,823,1d,1d,T_close,news,"nco_{i,t} = a_{i,t} - a_{i,t-1}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: news,,,,,{},0
calendar2023_3_5_1_u5458_5de5_51c0_6d41_51fa_56e0_5b50,2023,3.5.1,员工净流出因子,另类因子,行为与流量类,行为与流量类,另类因子,factors2023.md,824,838,1d,1d,T_close,fundamental_raw,\text{员工净流出} = \frac{\text{月末员工总流出数} - \text{月末员工总流入数}}{\text{月初总员工数}},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_3_5_2_u81ea_9009_80a1_5360_6bd4,2023,3.5.2,自选股占比,另类因子,行为与流量类,行为与流量类,另类因子,factors2023.md,838,850,1d,1d,T_close,news,\text{自选股占比} = \frac{\text{个股自选股用户数}}{\text{自选股用户数合计}},,blocked_data,精确实现依赖当前数据审计未发现的数据域: news,,,,,{},0
calendar2023_3_5_3_u65b0_95fb_70b9_51fb_91cf_5360_6bd4,2023,3.5.3,新闻点击量占比,另类因子,行为与流量类,行为与流量类,另类因子,factors2023.md,850,862,1d,1d,T_close,news,\text{个股的新闻点击量} / \text{A股所有上市公司新闻点击量合计值},,blocked_data,精确实现依赖当前数据审计未发现的数据域: news,,,,,{},0
calendar2023_3_5_4_u4e2a_80a1_70b9_51fb_91cf_5360_6bd4,2023,3.5.4,个股点击量占比,另类因子,行为与流量类,行为与流量类,另类因子,factors2023.md,862,874,1d,1d,T_close,news,\text{个股点击量占比} = \frac{\text{个股当天点击量}}{\text{全市场所有个股当天点击量之和}},,blocked_data,精确实现依赖当前数据审计未发现的数据域: news,,,,,{},0
calendar2023_4_1_1_u6bcf_80a1_8d44_672c_516c_79ef_91d1,2023,4.1.1,每股资本公积金,财务质量因子,每股指标,每股指标,财务质量因子,factors2023.md,877,889,1d,1d,T_close,capital_reserve_per_share_ttm,\frac{\text{最近报告期资本公积金}}{\text{最近同期总股本}},capital_reserve_per_share_ttm,exact,供应商日频PIT衍生字段,alias:capital_reserve_per_share_ttm,,,,{},0
calendar2023_4_1_2_u6bcf_80a1_672a_5206_914d_5229_6da6,2023,4.1.2,每股未分配利润,财务质量因子,每股指标,每股指标,财务质量因子,factors2023.md,889,901,1d,1d,T_close,undistributed_profit_per_share_ttm,\frac{\text{最近报告期未分配利润总额}}{\text{最近同期总股本}},undistributed_profit_per_share_ttm,exact,供应商日频PIT衍生字段,alias:undistributed_profit_per_share_ttm,,,,{},0
calendar2023_4_1_3_u6bcf_80a1_7559_5b58_6536_76ca,2023,4.1.3,每股留存收益,财务质量因子,每股指标,每股指标,财务质量因子,factors2023.md,901,913,1d,1d,T_close,retained_earnings_per_share_ttm,\frac{\text{最近报告期留存收益}}{\text{最近同期总股本}},retained_earnings_per_share_ttm,exact,供应商日频PIT衍生字段,alias:retained_earnings_per_share_ttm,,,,{},0
calendar2023_4_1_4_u6bcf_80a1_8d27_5e01_8d44_91d1,2023,4.1.4,每股货币资金,财务质量因子,每股指标,每股指标,财务质量因子,factors2023.md,913,925,1d,1d,T_close,cash_equivalent_per_share_ttm,\frac{\text{最近报告期货币资金}}{\text{最近同期总股本}},cash_equivalent_per_share_ttm,exact,供应商日频PIT衍生字段,alias:cash_equivalent_per_share_ttm,,,,{},0
calendar2023_4_1_5_u6bcf_80a1_6536_76ca_644a_8584,2023,4.1.5,每股收益（摊薄）,财务质量因子,每股指标,每股指标,财务质量因子,factors2023.md,925,942,1d,1d,T_close,diluted_earnings_per_share_ttm,"\frac{\text{最近12个月归属母公司净利润}(TTM)}{\text{平均总股本}}

\text{平均总股本} = \frac{\text{期初总股本} + \text{期末总股本}}{2}",diluted_earnings_per_share_ttm,exact,供应商日频PIT衍生字段,alias:diluted_earnings_per_share_ttm,,,,{},0
calendar2023_4_1_6_u6bcf_80a1_6536_76ca_6263_9664_644a_8584,2023,4.1.6,每股收益（扣除+摊薄）,财务质量因子,每股指标,每股指标,财务质量因子,factors2023.md,942,959,1d,1d,T_close,adjusted_fully_diluted_earnings_per_share_ttm,"\frac{\text{最近12个月扣除非经常损益的净利润}(TTM)}{\text{平均总股本}}

\text{平均总股本} = \frac{\text{期初总股本} + \text{期末总股本}}{2}",adjusted_fully_diluted_earnings_per_share_ttm,exact,供应商日频PIT衍生字段,alias:adjusted_fully_diluted_earnings_per_share_ttm,,,,{},0
calendar2023_4_1_7_u6bcf_80a1_8425_4e1a_6536_5165,2023,4.1.7,每股营业收入,财务质量因子,每股指标,每股指标,财务质量因子,factors2023.md,959,976,1d,1d,T_close,operating_revenue_per_share_ttm,"\frac{\text{最近12个月营业收入}(TTM)}{\text{平均总股本}}

\text{平均总股本} = \frac{\text{期初总股本} + \text{期末总股本}}{2}",operating_revenue_per_share_ttm,exact,供应商日频PIT衍生字段,alias:operating_revenue_per_share_ttm,,,,{},0
calendar2023_4_1_8_u6bcf_80a1_7ecf_8425_73b0_91d1_6d41,2023,4.1.8,每股经营现金流,财务质量因子,每股指标,每股指标,财务质量因子,factors2023.md,976,993,1d,1d,T_close,operating_cash_flow_per_share_ttm,"\frac{\text{最近12个月经营活动产生的现金流量净额}(TTM)}{\text{平均总股本}}

\text{平均总股本} = \frac{\text{期初总股本} + \text{期末总股本}}{2}",operating_cash_flow_per_share_ttm,exact,供应商日频PIT衍生字段,alias:operating_cash_flow_per_share_ttm,,,,{},0
calendar2023_4_1_9_u6bcf_80a1_4f01_4e1a_81ea_7531_73b0_91d1_6d41,2023,4.1.9,每股企业自由现金流,财务质量因子,每股指标,每股指标,财务质量因子,factors2023.md,993,1010,1d,1d,T_close,free_cash_flow_company_per_share_ttm,"\frac{\text{最近12个月企业自由现金流量}(TTM)}{\text{平均总股本}}

\text{平均总股本} = \frac{\text{期初总股本} + \text{期末总股本}}{2}",free_cash_flow_company_per_share_ttm,exact,供应商日频PIT衍生字段,alias:free_cash_flow_company_per_share_ttm,,,,{},0
calendar2023_4_1_10_u6bcf_80a1_51c0_8d44_4ea7,2023,4.1.10,每股净资产,财务质量因子,每股指标,每股指标,财务质量因子,factors2023.md,1010,1022,1d,1d,T_close,book_value_per_share_ttm,\frac{\text{最近报告期归属母公司股东权益合计}}{\text{最近同期总股本}},book_value_per_share_ttm,exact,供应商日频PIT衍生字段,alias:book_value_per_share_ttm,,,,{},0
calendar2023_4_1_11_u6bcf_80a1_76c8_4f59_516c_79ef_91d1,2023,4.1.11,每股盈余公积金,财务质量因子,每股指标,每股指标,财务质量因子,factors2023.md,1022,1034,1d,1d,T_close,earned_reserve_per_share_ttm,\frac{\text{最近报告期盈余公积金}}{\text{最近同期总股本}},earned_reserve_per_share_ttm,exact,供应商日频PIT衍生字段,alias:earned_reserve_per_share_ttm,,,,{},0
calendar2023_4_2_1_roe,2023,4.2.1,净资产收益率 (ROE),财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1036,1053,1d,1d,T_close,return_on_equity_ttm,"\frac{\text{最近12个月归属母公司净利润}(TTM)}{\text{平均净资产}}

\text{平均净资产} = \frac{\text{期初归属母公司股东权益合计} + \text{期末归属母公司股东权益合计}}{2}",return_on_equity_ttm,exact,供应商日频PIT衍生字段,alias:return_on_equity_ttm,,,,{},0
calendar2023_4_2_2_diluted_roe,2023,4.2.2,摊薄净资产收益率 (Diluted ROE),财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1053,1065,1d,1d,T_close,return_on_equity_diluted_ttm,\frac{\text{最近12个月归属母公司净利润}(TTM)}{\text{期末归属母公司股东权益合计}},return_on_equity_diluted_ttm,exact,供应商日频PIT衍生字段,alias:return_on_equity_diluted_ttm,,,,{},0
calendar2023_4_2_3_u5355_5b63_5ea6_9500_552e_6210_672c_7387,2023,4.2.3,单季度销售成本率,财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1065,1077,1d,1d,T_close,fundamental_raw,\frac{\text{最近单季度营业成本}}{\text{同期单季度营业收入}},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_2_4_u6240_5f97_7a0e_8d39_7528_7387,2023,4.2.4,所得税费用率,财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1077,1089,1d,1d,T_close,income_tax_to_profit_before_tax_ttm,\frac{\text{最近12个月所得税}(TTM)}{\text{最近12个月利润总额}(TTM)},income_tax_to_profit_before_tax_ttm,exact,供应商日频PIT衍生字段,alias:income_tax_to_profit_before_tax_ttm,,,,{},0
calendar2023_4_2_5_u76c8_5229_73b0_91d1_6bd4_7387,2023,4.2.5,盈利现金比率,财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1089,1101,1d,1d,T_close,operating_cash_flow_per_share_ttm|diluted_earnings_per_share_ttm,\frac{\text{最近12个月经营性活动产生的现金流净额}(TTM)}{\text{最近12个月净利润}(TTM)},operating_cash_flow_per_share_ttm/(diluted_earnings_per_share_ttm+1e-12),exact,,legacy_expression,,,,{},0
calendar2023_4_2_6_u9500_552e_73b0_91d1_6bd4_7387,2023,4.2.6,销售现金比率,财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1101,1113,1d,1d,T_close,operating_cash_flow_per_share_ttm|operating_revenue_per_share_ttm,\frac{\text{最近12个月经营性活动产生的现金流净额}(TTM)}{\text{最近12个月营业收入}(TTM)},operating_cash_flow_per_share_ttm/(operating_revenue_per_share_ttm+1e-12),exact,,legacy_expression,,,,{},0
calendar2023_4_2_7_u5168_90e8_8d44_4ea7_73b0_91d1_56de_6536_7387,2023,4.2.7,全部资产现金回收率,财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1113,1130,1d,1d,T_close,operating_cash_flow_per_share_ttm|book_value_per_share_ttm|book_value_per_share_lyr|equity_ratio_ttm|equity_ratio_lyr,"\frac{\text{最近12个月的经营性活动产生的现金流净额}(TTM)}{\text{平均总资产}}

\text{平均总资产} = \frac{\text{期初总资产} + \text{期末总资产}}{2}",operating_cash_flow_per_share_ttm/((book_value_per_share_ttm/(equity_ratio_ttm+1e-12)+book_value_per_share_lyr/(equity_ratio_lyr+1e-12))/2+1e-12),exact,,legacy_expression,,,,{},0
calendar2023_4_2_8_u8425_4e1a_8d39_7528_7387,2023,4.2.8,营业费用率,财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1130,1142,1d,1d,T_close,expense_to_revenue_ttm,\frac{\text{最近12个月销售费用}(TTM)}{\text{最近12个月营业收入}(TTM)},expense_to_revenue_ttm,exact,供应商日频PIT衍生字段,alias:expense_to_revenue_ttm,,,,{},0
calendar2023_4_2_9_u8d22_52a1_8d39_7528_7387,2023,4.2.9,财务费用率,财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1142,1154,1d,1d,T_close,fundamental_raw,\frac{\text{最近12个月财务费用}(TTM)}{\text{最近12个月营业收入}(TTM)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_2_10_u6bdb_5229_7387,2023,4.2.10,毛利率,财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1154,1166,1d,1d,T_close,gross_profit_margin_ttm,\frac{\text{最近12个月营业收入}(TTM) - \text{最近12个月营业成本}(TTM)}{\text{最近12个月营业收入}(TTM)},gross_profit_margin_ttm,exact,供应商日频PIT衍生字段,alias:gross_profit_margin_ttm,,,,{},0
calendar2023_4_2_11_u51c0_5229_7387,2023,4.2.11,净利率,财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1166,1178,1d,1d,T_close,net_profit_margin_ttm,\frac{\text{最近12个月净利润}(TTM)}{\text{最近12个月营业收入}(TTM)},net_profit_margin_ttm,exact,供应商日频PIT衍生字段,alias:net_profit_margin_ttm,,,,{},0
calendar2023_4_2_12_u6bdb_5229_6da6_4e0e_51c0_5229_6da6_4e4b_6bd4,2023,4.2.12,毛利润与净利润之比,财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1178,1190,1d,1d,T_close,gross_profit_margin_ttm|net_profit_margin_ttm,\frac{\text{最近12个月营业收入}(TTM) - \text{最近12个月营业成本}(TTM)}{\text{最近12个月净利润}(TTM)},gross_profit_margin_ttm/(net_profit_margin_ttm+1e-12),exact,,legacy_expression,,,,{},0
calendar2023_4_2_13_u8425_4e1a_5229_6da6_7387,2023,4.2.13,营业利润率,财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1190,1202,1d,1d,T_close,profit_from_operation_to_revenue_ttm,\frac{\text{最近12个月营业利润}(TTM)}{\text{最近12个月营业收入}(TTM)},profit_from_operation_to_revenue_ttm,exact,供应商日频PIT衍生字段,alias:profit_from_operation_to_revenue_ttm,,,,{},0
calendar2023_4_2_14_u603b_8425_4e1a_8d39_7528_7387,2023,4.2.14,总营业费用率,财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1202,1214,1d,1d,T_close,fundamental_raw,\frac{\text{最近12个月销售费用}(TTM) + \text{最近12个月管理费用}(TTM)}{\text{最近12个月营业收入}(TTM)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_2_15_u6210_672c_8d39_7528_5229_6da6_7387,2023,4.2.15,成本费用利润率,财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1214,1231,1d,1d,T_close,net_profit_margin_ttm|cost_to_sales_ttm|expense_to_revenue_ttm,"\frac{\text{最近12个月净利润}(TTM)}{\text{最近12个月成本费用}(TTM)}

\text{成本费用} = \text{营业成本} + \text{销售费用} + \text{管理费用} + \text{财务费用}",net_profit_margin_ttm/(cost_to_sales_ttm+expense_to_revenue_ttm+1e-12),exact,,legacy_expression,,,,{},0
calendar2023_4_2_16_u603b_8d44_4ea7_6bdb_5229_7387,2023,4.2.16,总资产毛利率,财务质量因子,盈利能力,盈利能力,财务质量因子,factors2023.md,1231,1248,1d,1d,T_close,gross_profit_margin_ttm|total_asset_turnover_ttm,"\frac{\text{最近12个月营业收入}(TTM) - \text{最近12个月营业成本}(TTM)}{\text{平均总资产}}

\text{平均总资产} = \frac{\text{期初总资产} + \text{期末总资产}}{2}",gross_profit_margin_ttm*total_asset_turnover_ttm,exact,,legacy_expression,,,,{},0
calendar2023_4_3_1_u666e_901a_80a1_56de_62a5_7387,2023,4.3.1,普通股回报率,财务质量因子,投资回报类,投资回报类,财务质量因子,factors2023.md,1250,1271,1d,1d,T_close,return_on_equity_ttm,"\frac{\text{最近12个月净利润}(TTM) - \text{最近12个月优先股股利}(TTM)}{\text{平均普通股总股本}}

\text{平均总股本} = \frac{\text{本期普通股总股本} + \text{上年同期普通股总股本}}{2}

\text{优先股股利用 0 代替}",return_on_equity_ttm,exact,供应商ROE TTM字段对应普通股权益回报率,alias:return_on_equity_ttm,,,,{},0
calendar2023_4_3_2_roic,2023,4.3.2,投入资本回报率 (ROIC),财务质量因子,投资回报类,投资回报类,财务质量因子,factors2023.md,1271,1296,1d,1d,T_close,return_on_invested_capital_ttm,"\frac{\text{最近12个月扣非后EBIT}(TTM) * (1 - \text{税率} 0.25)}{\text{期末资本总投入}}

\text{扣非后EBIT} = \text{营业利润} + \text{利息费用}

\text{资本总投入} = \text{股东权益合计} + \text{有息负债}

\text{有息负债} = \text{短期借款} + \text{长期借款} + \text{应付债券} + \text{一年内到期的非流动负债}",return_on_invested_capital_ttm,exact,供应商日频PIT衍生字段,alias:return_on_invested_capital_ttm,,,,{},0
calendar2023_4_3_3_u5355_5b63_5ea6_6295_5165_8d44_672c_56de_62a5,2023,4.3.3,单季度投入资本回报率,财务质量因子,投资回报类,投资回报类,财务质量因子,factors2023.md,1296,1321,1d,1d,T_close,fundamental_raw,"\frac{\text{最近单季度扣非后EBIT}(TTM) * (1 - \text{税率} 0.25)}{\text{期末资本总投入}}

\text{扣非后EBIT} = \text{营业利润} + \text{利息费用}

\text{资本总投入} = \text{股东权益合计} + \text{有息负债}

\text{有息负债} = \text{短期借款} + \text{长期借款} + \text{应付债券} + \text{一年内到期的非流动负债}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_3_4_u6709_5f62_8d44_672c_56de_62a5_7387,2023,4.3.4,有形资本回报率,财务质量因子,投资回报类,投资回报类,财务质量因子,factors2023.md,1321,1346,1d,1d,T_close,ebit_ttm|invested_capital_ttm,"\frac{\text{最近12个月息税前利润}(TTM)}{\text{期末有形资本}}

\text{有形资本} = \text{净营运资本} + \text{净固定资本}

\text{净营运资本} \approx \text{流动资产} - \text{流动负债}

\text{净固定资本} \approx \text{固定资产}",ebit_ttm/(invested_capital_ttm+1e-12),exact,供应商投入资本字段对应净营运资本与长期经营资本口径,legacy_expression,,,,{},0
calendar2023_4_3_5_u6263_975e_51c0_8d44_4ea7_6536_76ca_7387,2023,4.3.5,扣非净资产收益率,财务质量因子,投资回报类,投资回报类,财务质量因子,factors2023.md,1346,1363,1d,1d,T_close,adjusted_return_on_equity_ttm,"\frac{\text{最近12个月扣除非经常损益后归属母公司净利润}(TTM)}{\text{平均净资产}}

\text{平均净资产} = \frac{\text{期初归属母公司股东权益合计} + \text{期末归属母公司股东权益合计}}{2}",adjusted_return_on_equity_ttm,exact,供应商日频PIT衍生字段,alias:adjusted_return_on_equity_ttm,,,,{},0
calendar2023_4_3_6_u644a_8584_6263_975e_51c0_8d44_4ea7_6536_76ca,2023,4.3.6,摊薄扣非净资产收益率,财务质量因子,投资回报类,投资回报类,财务质量因子,factors2023.md,1363,1375,1d,1d,T_close,adjusted_return_on_equity_diluted_ttm,\frac{\text{最近12个月归属母公司净利润}(TTM)}{\text{期末归属母公司股东权益合计}},adjusted_return_on_equity_diluted_ttm,exact,供应商日频PIT衍生字段,alias:adjusted_return_on_equity_diluted_ttm,,,,{},0
calendar2023_4_3_7_u51c0_7ecf_8425_8d44_4ea7_6536_76ca_7387,2023,4.3.7,净经营资产收益率,财务质量因子,投资回报类,投资回报类,财务质量因子,factors2023.md,1375,1400,1d,1d,T_close,fundamental_raw,"\frac{\text{最近12个月的经营利润}(TTM)}{\text{平均净经营资产}}

\text{平均净经营资产} = \frac{\text{期初净经营资产} + \text{期末净经营资产}}{2}

\text{经营利润} = \text{净利润(含少数股东损益)} - \text{非经常性损益} + (\text{财务费用} - \text{利息净收入}) * (1 - 25\%)

\text{净经营资产} = \text{股东权益合计(含少数股东权益)} + \text{金融负债} - \text{金融资产} = \text{经营性资产} - \text{经营性负债}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2023_4_3_8_u603b_8d44_4ea7_51c0_5229_7387,2023,4.3.8,总资产净利率,财务质量因子,投资回报类,投资回报类,财务质量因子,factors2023.md,1400,1417,1d,1d,T_close,return_on_asset_net_profit_ttm,"\frac{\text{最近12个月净利润}(TTM)}{\text{平均总资产}}

\text{平均总资产} = \frac{\text{期初总资产} + \text{期末总资产}}{2}",return_on_asset_net_profit_ttm,exact,供应商日频PIT衍生字段,alias:return_on_asset_net_profit_ttm,,,,{},0
calendar2023_4_3_9_u603b_8d44_4ea7_62a5_916c_7387,2023,4.3.9,总资产报酬率,财务质量因子,投资回报类,投资回报类,财务质量因子,factors2023.md,1417,1434,1d,1d,T_close,return_on_asset_ttm,"\frac{\text{最近12个月息税前利润}(TTM)}{\text{平均总资产}}

\text{平均总资产} = \frac{\text{期初总资产} + \text{期末总资产}}{2}",return_on_asset_ttm,exact,供应商日频PIT衍生字段,alias:return_on_asset_ttm,,,,{},0
