name,calendar_year,calendar_id,title,category,sub_category,raw_category,normalized_category,source_file,source_start_line,source_end_line,input_frequency,output_frequency,available_at,required_fields,original_formula,implemented_formula,implementation_status,implementation_notes,implementation_key,proxy_of,duplicate_refs,duplicate_type,default_params,warmup_requirement
calendar2022_70_k,2022,70,前K个月动量,动量因子,,动量因子,动量因子,factors2022.md,1666,1683,1d,1d,T_close,close,"<span class=""tag"">动量因子</span>","close/ts_delay(close,126)-1",exact,,return,,alpha101/158/191/360:concept_overlap,concept_overlap,"{'window': 126, 'sign': 1.0}",126
calendar2022_71_u603b_8d44_4ea7_5468_8f6c_7387,2022,71,总资产周转率,财务质量因子-营运能力,,财务质量因子-营运能力,财务质量因子,factors2022.md,1684,1704,1d,1d,T_close,total_asset_turnover_ttm,"\frac{\text{最近12个月营业收入}(TTM)}{\text{平均总资产}}

\text{平均总资产} = \frac{\text{期初总资产} + \text{期末总资产}}{2}",total_asset_turnover_ttm,exact,供应商日频PIT衍生字段,alias:total_asset_turnover_ttm,,,,{},0
calendar2022_72_u5f52_5c5e_6bcd_516c_53f8_51c0_5229_6da6_540c,2022,72,归属母公司净利润同比增长率,未分类,,,未分类,factors2022.md,1705,1727,1d,1d,T_close,net_profit_parent_company_growth_ratio_ttm,\frac{\text{最近12个月的归属母公司净利润}(TTM) - \text{上年同期值}}{\text{abs}(\text{上年同期值})},net_profit_parent_company_growth_ratio_ttm,exact,供应商日频PIT衍生字段,alias:net_profit_parent_company_growth_ratio_ttm,,,,{},0
calendar2022_73_u6708_5ea6_7279_8d28_6ce2_52a8_7387,2022,73,月度特质波动率,未分类,,,波动率因子,factors2022.md,1728,1752,1d,1d,T_close,close|market_ret,"\text{IV}_{t,i}^2 = \frac{1}{\sum w_k} \sum_{k=0}^{\tau} w_k * (\varepsilon_{m-k,i})^2","std(residual(stock_ret ~ market_ret),20)",exact,,market_residual_stat,,alpha101/158/191/360:concept_overlap,concept_overlap,"{'window': 20, 'stat': 'std'}",20
calendar2022_74_u7ecf_8425_73b0_91d1_6d41_91cf_6bd4_7387,2022,74,经营现金流量比率,未分类,,,未分类,factors2022.md,1753,1777,1d,1d,T_close,cash_flow_ratio_ttm,"\frac{\text{最近12个月的经营活动产生的现金流量净额 (TTM)}}{\text{平均负债合计}}

\text{平均负债合计} = \frac{\text{期初负债合计} + \text{期末负债合计}}{2}",cash_flow_ratio_ttm,exact,供应商日频PIT衍生字段,alias:cash_flow_ratio_ttm,,,,{},0
calendar2022_75_60,2022,75,盈利市值比60日变动,估值因子,,估值因子,估值因子,factors2022.md,1778,1798,1d,1d,T_close,ep_ratio_ttm,,"ep_ratio_ttm-ts_delay(ep_ratio_ttm,60)",exact,,legacy_expression,,,,{},60
calendar2022_76_u8521_91d1_8d27_5e01_6d41_91cf_6307_6807,2022,76,蔡金货币流量指标,技术因子-成交量型,,技术因子-成交量型,量价技术类,factors2022.md,1799,1824,1d,1d,T_close,high|low|close|volume,"CLV = ((CLOSE-LOW)-(HIGH-CLOSE))/(HIGH-CLOSE)*VOL

CMF(N) = SUM(CLV,N)/SUM(VOL,N)*100","100*ts_sum(volume*((close-low)-(high-close))/(high-low+1e-12),20)/(ts_sum(volume,20)+1e-12)",exact,,legacy_expression,,,,{},20
calendar2022_77_u5355_5b63_5ea6_7814_53d1_8d39_7528_5e02_503c,2022,77,单季度研发费用市值比,无形资产 投资,,无形资产 投资,投资因子,factors2022.md,1825,1844,1d,1d,T_close,fundamental_raw,\frac{最近单季度研发费用}{总市值},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_78_u5355_5b63_5ea6_5f52_5c5e_6bcd_516c_53f8_51c0,2022,78,单季度归属母公司净利润同比增长率,未分类,,,未分类,factors2022.md,1845,1867,1d,1d,T_close,fundamental_raw,\frac{最近单季度净利润 - 上年同期值}{abs(上年同期值)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_79_u6210_4ea4_91cf_6bd4_503c,2022,79,成交量比值,未分类,,,未分类,factors2022.md,1868,1893,1m,1d,T_close,open|high|low|close|volume|turnover,VR_t = \frac{1}{d} \sum_{i=1}^{d} w_{t-i} * \left( \frac{Vol_{morning}}{Vol_{afternoon}} \right)_{t-i},"sum(volume,09:30-10:00)/sum(volume,13:00-13:30)",exact,,intraday_path_metric,,,,{'metric': 'volume_ratio'},0
calendar2022_80_u5546_54c1_901a_9053_6307_6807,2022,80,商品通道指标,未分类,,,未分类,factors2022.md,1894,1929,1d,1d,T_close,high|low|close,"TP = (HIGH + LOW + CLOSE) / 3

CCI(N) = (TP - SMA(TP, N)) / (0.015 \times MAD(TP, N))","((high+low+close)/3-ts_mean((high+low+close)/3,14))/(0.015*ts_avedev((high+low+close)/3,14)+1e-12)",exact,,legacy_expression,,,,{},14
calendar2022_81_u603b_6ce2_52a8_7387,2022,81,总波动率,波动率因子,,波动率因子,波动率因子,factors2022.md,1930,1947,1d,1d,T_close,close,std(最近K个月的日度收益率序列),"ts_std(log(close/ts_delay(close,1)),20)",exact,,rolling_return_stat,,alpha101/158/191/360:concept_overlap,concept_overlap,"{'window': 20, 'stat': 'std'}",21
calendar2022_82_u5355_5b63_5ea6_644a_8584_51c0_8d44_4ea7_6536,2022,82,单季度摊薄净资产收益率,未分类,,,未分类,factors2022.md,1948,1966,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,,,{},0
calendar2022_83_u6210_4ea4_91cf_76f8_5bf9_5f3a_5f31_6307_6807,2022,83,成交量相对强弱指标,未分类,,,未分类,factors2022.md,1967,2004,1d,1d,T_close,close|volume,"U = \text{IF}(\text{CLOSE}>\text{CLOSE}[1],\text{VOL},\text{IF}(\text{CLOSE}=\text{CLOSE}[1],\text{VOL}/2,0))

D = \text{IF}(\text{CLOSE}<\text{CLOSE}[1],\text{VOL},\text{IF}(\text{CLOSE}=\text{CLOSE}[1],\text{VOL}/2,0))

UU = ((N-1)U[1]+U)/N

DD = ((N-1)D[1]+D)/N

VRSI = 100*UU/(UU+DD)","100*ts_ema(ts_where(close>ts_delay(close,1),volume,ts_where(close==ts_delay(close,1),volume/2,0)),20)/(ts_ema(ts_where(close>ts_delay(close,1),volume,ts_where(close==ts_delay(close,1),volume/2,0)),20)+ts_ema(ts_where(close<ts_delay(close,1),volume,ts_where(close==ts_delay(close,1),volume/2,0)),20)+1e-12)",exact,,legacy_expression,,alpha101/158/191/360:concept_overlap,concept_overlap,{},21
calendar2022_84_u8425_4e1a_5229_6da6_540c_6bd4_589e_957f_7387,2022,84,营业利润同比增长率,未分类,,,未分类,factors2022.md,2005,2025,1d,1d,T_close,operating_profit_growth_ratio_ttm,\frac{\text{最近12个月营业利润}(TTM)-\text{上年同期值}}{abs(\text{上年同期值})},operating_profit_growth_ratio_ttm,exact,供应商日频PIT衍生字段,alias:operating_profit_growth_ratio_ttm,,,,{},0
calendar2022_85_u6362_624b_6ce2_52a8,2022,85,换手波动,未分类,,,波动率因子,factors2022.md,2026,2047,1d,1d,T_close,close|volume|turnover|a_share_market_val_in_circulation,"std(最近K个月日度换手率序列)

日度换手率 = \frac{成交量}{流通股本}","std(volume*close/float_market_cap,20)",exact,,daily_liquidity_metric,,alpha101/158/191/360:concept_overlap,concept_overlap,"{'metric': 'turnover_std', 'window': 20, 'long_window': 250}",21
calendar2022_86_u503a_52a1_6743_76ca_6bd4,2022,86,债务权益比,未分类,,,未分类,factors2022.md,2048,2072,1d,1d,T_close,debt_to_equity_ratio_ttm,\frac{最近报告期债务总额}{最近报告期股东权益合计},debt_to_equity_ratio_ttm,exact,供应商日频PIT衍生字段,alias:debt_to_equity_ratio_ttm,,,,{},0
calendar2022_87_u51c0_5229_7387_73af_6bd4_589e_957f_7387,2022,87,净利率环比增长率,未分类,,,未分类,factors2022.md,2073,2098,1d,1d,T_close,fundamental_raw,\frac{最近报告期净利率(TTM) - 上一报告期净利率(TTM)}{abs(上一报告期净利率(TTM))},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_88_u5355_5b63_5ea6_644a_8584_6263_975e_51c0_8d44,2022,88,单季度摊薄扣非净资产收益率,未分类,,,未分类,factors2022.md,2099,2118,1d,1d,T_close,fundamental_raw,\frac{\text{最近单季度扣除非经常损益后归属母公司净利润}}{\text{期末归属母公司股东权益合计}},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_89_u514b_6797_683c_6210_4ea4_91cf_6446_52a8_6307,2022,89,克林格成交量摆动指标,未分类,,,未分类,factors2022.md,2119,2142,1d,1d,T_close,open|high|low|close|volume,"TR = IF(HIGH+LOW+CLOSE>HIGH[1]+LOW[1]+CLOSE[1],1,-1)
DM = HIGH-LOW
CM = IF(TR=TR[1],CM[1]+DM,DM[1]+DM)
VF = VOL*ABS(2*(DM/CM-1))*TR*100
KVO(N1,N2) = EMA(VF,N1)-EMA(VF,N2)
默认:N1 = 34、N2 = 55","EMA(VF,34)-EMA(VF,55)",exact,,daily_technical_metric,,,,"{'metric': 'kvo', 'window': 55}",55
calendar2022_90_u4f9b_5e94_94fe_5730_4f4d_56e0_5b50_6613_7c7b,2022,90,供应链地位因子 [易类因子,未分类,,,另类因子,factors2022.md,2143,2175,1d,1d,T_close,supply_chain,"\text{客户集中度} = \frac{\text{前五大客户年度销售额}}{\text{公司年度销售总}}

\text{供应商集中度} = \frac{\text{前五大供应商年度采购额}}{\text{公司年度采购总额}}

\text{占资水平} = \frac{\text{应付账款}+\text{预收账款}-\text{应收账款}-\text{预付账款}-\text{存货}}{\text{营业收入}}

\text{获现率} = \frac{\text{经营活动中产生的现金净流量}}{\text{净利润}+\text{折旧摊销}+\text{财务费用}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: supply_chain,,,,,{},0
calendar2022_91_u603b_5e94_8ba1_76c8_4f59,2022,91,总应计盈余,未分类,,,未分类,factors2022.md,2176,2200,1d,1d,T_close,fundamental_raw,"\frac{\text{最近12个月利润总额}(TTM) - \text{最近12个月经营活动产生的现金流量净额}(TTM)}{\text{平均总资产}}

\text{平均总资产} = \frac{\text{期初总资产} + \text{期末总资产}}{2}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_92_u7814_53d1_8d39_7528_6536_5165_6bd4,2022,92,研发费用收入比,未分类,,,未分类,factors2022.md,2201,2223,1d,1d,T_close,fundamental_raw,\frac{\text{最近12个月研发费用}(TTM)}{\text{最近12个月营业收入}(TTM)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_93_u51c0_7ecf_8425_8d44_4ea7_6536_76ca_7387,2022,93,净经营资产收益率,未分类,,,未分类,factors2022.md,2224,2249,1d,1d,T_close,fundamental_raw,"\frac{\text{最近12个月经营利润}(TTM)}{\text{平均净经营资产}}

\text{平均净经营资产} = \frac{\text{期初净经营资产} + \text{期末净经营资产}}{2}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_94_u80a1_4e1c_6743_76ca_6bd4_7387,2022,94,股东权益比率,杠杆因子,,杠杆因子,杠杆因子,factors2022.md,2250,2269,1d,1d,T_close,equity_ratio_ttm,\frac{\text{最近报告期股东权益合计}}{\text{最近同期总资产}},equity_ratio_ttm,exact,供应商日频PIT衍生字段,alias:equity_ratio_ttm,,,,{},0
calendar2022_95_ebit,2022,95,EBIT同比增长率,未分类,,,未分类,factors2022.md,2270,2292,1d,1d,T_close,fundamental_raw,\frac{\text{最近12个月}EBIT(TTM) - \text{上年同期值}}{\text{abs(上年同期值)}},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_96_ep,2022,96,一致预期EP,未分类,,,未分类,factors2022.md,2293,2312,1d,1d,T_close,analyst,\frac{一致预期净利润}{总市值},,blocked_data,精确实现依赖当前数据审计未发现的数据域: analyst,,,,,{},0
calendar2022_97_u5355_5b63_5ea6_51c0_7ecf_8425_8d44_4ea7_6536,2022,97,单季度净经营资产收益率,未分类,,,未分类,factors2022.md,2313,2338,1d,1d,T_close,fundamental_raw,\frac{\text{最近单季度经营利润}}{\text{期末净经营资产}},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_98_u4e0a_4e0b_884c_6ce2_52a8_7387,2022,98,上下行波动率,波动率因子,,波动率因子,波动率因子,factors2022.md,2339,2364,1d,1d,T_close,open|high|low|close|volume,\text{DUVOL}_i = \log\left( \frac{(n_u - 1) \sum_d (r_{it} - \bar{r}_l)^2}{(n_d - 1) \sum_u (r_{it} - \bar{r}_l)^2} \right),log(((n_up-1)*downside_ss)/((n_down-1)*upside_ss)),exact,,daily_technical_metric,,alpha101/158/191/360:concept_overlap,concept_overlap,"{'metric': 'duvol', 'window': 20}",20
calendar2022_99_u5229_6da6_603b_989d_540c_6bd4_589e_957f_7387,2022,99,利润总额同比增长率,未分类,,,未分类,factors2022.md,2365,2392,1d,1d,T_close,fundamental_raw,\frac{最近12个月利润总额(TTM) - 上年同期值}{abs(上年同期值)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_100_u6362_624b_7387_53d8_5f02_7cfb_6570,2022,100,换手率变异系数,未分类,,,未分类,factors2022.md,2393,2417,1d,1d,T_close,close|volume|turnover|a_share_market_val_in_circulation,"\frac{std(最近K个月日度换手率序列)}{mean(相同时间区间的换手率序列)}

日度换手率 = \frac{成交量}{流通股本}","std(turnover_rate,20)/mean(turnover_rate,20)",exact,,daily_liquidity_metric,,alpha101/158/191/360:concept_overlap,concept_overlap,"{'metric': 'turnover_cv', 'window': 20, 'long_window': 250}",21
calendar2022_101_u6d41_52a8_8d44_4ea7_5468_8f6c_7387,2022,101,流动资产周转率,未分类,,,未分类,factors2022.md,2418,2442,1d,1d,T_close,current_asset_turnover_ttm,"\frac{最近12个月营业收入(TTM)}{平均流动资产}

平均流动资产 = \frac{期初流动资产 + 期末流动资产}{2}",current_asset_turnover_ttm,exact,供应商日频PIT衍生字段,alias:current_asset_turnover_ttm,,,,{},0
calendar2022_102_u65b9_5411_6807_51c6_79bb_5dee_6307_6807,2022,102,方向标准离差指标,宜技术 圆投资,,宜技术 圆投资,量价技术类,factors2022.md,2443,2478,1d,1d,T_close,high|low,"DMZ = \text{IF}(\text{HIGH}+\text{LOW}<=\text{HIGH}[1]+\text{LOW}[1],0,\text{MAX}(\text{ABS}(\text{HIGH}-\text{HIGH}[1]),\text{ABS}(\text{LOW}-\text{LOW}[1])))

DMF = \text{IF}(\text{HIGH}+\text{LOW}>\text{HIGH}[1]+\text{LOW}[1],0,\text{MAX}(\text{ABS}(\text{HIGH}-\text{HIGH}[1]),\text{ABS}(\text{LOW}-\text{LOW}[1])))

DIZ = \text{SUM}(\text{DMZ},N)/(\text{SUM}(\text{DMZ},N)+\text{SUM}(\text{DMF},N))*100

DIF = \text{SUM}(\text{DMF},N)/(\text{SUM}(\text{DMZ},N)+\text{SUM}(\text{DMF},N))*100

DDI = DIZ - DIF","100*(ts_sum(ts_where(high+low<=ts_delay(high+low,1),0,ts_greater(ts_abs(high-ts_delay(high,1)),ts_abs(low-ts_delay(low,1)))),20)-ts_sum(ts_where(high+low>ts_delay(high+low,1),0,ts_greater(ts_abs(high-ts_delay(high,1)),ts_abs(low-ts_delay(low,1)))),20))/(ts_sum(ts_where(high+low<=ts_delay(high+low,1),0,ts_greater(ts_abs(high-ts_delay(high,1)),ts_abs(low-ts_delay(low,1)))),20)+ts_sum(ts_where(high+low>ts_delay(high+low,1),0,ts_greater(ts_abs(high-ts_delay(high,1)),ts_abs(low-ts_delay(low,1)))),20)+1e-12)",exact,,legacy_expression,,,,{},21
calendar2022_103_u5355_5b63_5ea6_8425_4e1a_603b_6210_672c_540c,2022,103,单季度营业总成本同比增长率,未分类,,,未分类,factors2022.md,2479,2499,1d,1d,T_close,fundamental_raw,\frac{最近单季度营业总成本 - 上年同期值}{上年同期},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_104_u8d1f_91cf_6307_6807,2022,104,负量指标,宜技术 圆规模,,宜技术 圆规模,量价技术类,factors2022.md,2500,2520,1d,1d,T_close,open|high|low|close|volume,"NVI = \text{IF}(\text{VOL} < \text{VOL}[1], \\
\text{NVI}[1] - (\text{CLOSE} - \text{CLOSE}[1]) / \text{CLOSE}[1] * \text{NVI}[1], \\
\text{NVI}[1])",NVI[0]=1000; subtract return when volume<lag(volume),exact,,daily_technical_metric,,,,{'metric': 'nvi'},0
calendar2022_105_u6bcf_80a1_76c8_4f59_516c_79ef_91d1,2022,105,每股盈余公积金,未分类,,,未分类,factors2022.md,2521,2540,1d,1d,T_close,earned_reserve_per_share_ttm,\frac{最近报告期盈余公积金}{最近同期总股本},earned_reserve_per_share_ttm,exact,供应商日频PIT衍生字段,alias:earned_reserve_per_share_ttm,,,,{},0
calendar2022_106_u533a_57df_6307_6570,2022,106,区域指数,未分类,,,未分类,factors2022.md,2541,2574,1d,1d,T_close,high|low|close,"TR = MAX(HIGH-LOW,ABS(CLOSE[1]-HIGH),ABS(CLOSE[1]-LOW))

W = IF(CLOSE>CLOSE[1],TR/(CLOSE-CLOSE[1]),TR)

SR(N1) = IF(MAX(W,N1)-MIN(W,N1)>0, (W-MIN(W,N1))/(MAX(W,N1)-MIN(W,N1))*100, (W-MIN(W,N1))*100)

RI(N1,N2) = EMA(SR(N1),N2)","ts_ema(100*(ts_where(close>ts_delay(close,1),ts_greater(ts_greater(high-low,ts_abs(ts_delay(close,1)-high)),ts_abs(ts_delay(close,1)-low))/(close-ts_delay(close,1)+1e-12),ts_greater(ts_greater(high-low,ts_abs(ts_delay(close,1)-high)),ts_abs(ts_delay(close,1)-low)))-ts_min(ts_where(close>ts_delay(close,1),ts_greater(ts_greater(high-low,ts_abs(ts_delay(close,1)-high)),ts_abs(ts_delay(close,1)-low))/(close-ts_delay(close,1)+1e-12),ts_greater(ts_greater(high-low,ts_abs(ts_delay(close,1)-high)),ts_abs(ts_delay(close,1)-low))),20))/(ts_max(ts_where(close>ts_delay(close,1),ts_greater(ts_greater(high-low,ts_abs(ts_delay(close,1)-high)),ts_abs(ts_delay(close,1)-low))/(close-ts_delay(close,1)+1e-12),ts_greater(ts_greater(high-low,ts_abs(ts_delay(close,1)-high)),ts_abs(ts_delay(close,1)-low))),20)-ts_min(ts_where(close>ts_delay(close,1),ts_greater(ts_greater(high-low,ts_abs(ts_delay(close,1)-high)),ts_abs(ts_delay(close,1)-low))/(close-ts_delay(close,1)+1e-12),ts_greater(ts_greater(high-low,ts_abs(ts_delay(close,1)-high)),ts_abs(ts_delay(close,1)-low))),20)+1e-12),5)",exact,,legacy_expression,,,,{},26
calendar2022_107_u5355_5b63_5ea6_603b_8d44_4ea7_62a5_916c_7387,2022,107,单季度总资产报酬率,未分类,,,未分类,factors2022.md,2575,2594,1d,1d,T_close,fundamental_raw,\frac{\text{最近单季度息税前利润}}{\text{期末总资产}},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_108_u52a0_6743_9884_671f_6536_76ca_7387_5206_6790,2022,108,加权预期收益率  分析师因子,未分类,,,分析师预期类,factors2022.md,2595,2619,1d,1d,T_close,analyst,WTR = \sum \frac{P_i^e}{P_i^0} = \frac{\sum P_i^e \times P/P_i^0}{P} = \sum \frac{P_i^e}{P} \omega_i = TR \times W,,blocked_data,精确实现依赖当前数据审计未发现的数据域: analyst,,,,,{},0
calendar2022_109_u5355_5b63_5ea6_7ecf_8425_6027_6d3b_52a8_4ea7,2022,109,单季度经营性活动产生的现金流净额同比增长率,未分类,,,未分类,factors2022.md,2620,2640,1d,1d,T_close,fundamental_raw,\frac{最近单季度经营性活动产生的现金流净额(TTM)-上年同期值}{abs(上年同期值)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_110_u4ef7_91cf_76f8_5173_6027_6ce2_52a8_6027_56e0,2022,110,价量相关性波动性因子,高频因子,,高频因子,高频因子,factors2022.md,2641,2660,1m,1d,T_close,open|high|low|close|volume|turnover|a_share_market_val_in_circulation,,"neutralize(std(corr(close_1m,volume_1m),20),log(float_market_cap))",exact,,intraday_path_metric,,alpha101/158/191/360:concept_overlap|research_report_factors:concept_overlap,concept_overlap,"{'metric': 'price_volume_corr', 'post_window': 20, 'post_stat': 'std', 'post_neutralize_market_cap': True}",20
calendar2022_111_u73b0_91d1_6d41_5e02_503c_6bd4,2022,111,现金流市值比,估值因子,,估值因子,估值因子,factors2022.md,2661,2680,1d,1d,T_close,cfp_ratio_ttm,\frac{\text{最近12个月经营性活动产生的现金流净额}(TTM)}{\text{总市值}},cfp_ratio_ttm,exact,供应商日频PIT衍生字段,alias:cfp_ratio_ttm,,,,{},0
calendar2022_112_u521b_65b0_80fd_529b_56e0_5b50,2022,112,创新能力因子,无形资产因子,,无形资产因子,无形资产因子,factors2022.md,2681,2706,1d,1d,T_close,patent,\frac{\text{最近12个月研发费用}(TTM)}{\text{最近12个月营业收入}(TTM)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: patent,,,,,{},0
calendar2022_113_u6d41_52a8_8d1f_503a_7387,2022,113,流动负债率,财务质量因子-资本结构,,财务质量因子-资本结构,财务质量因子,factors2022.md,2707,2726,1d,1d,T_close,current_debt_to_total_debt_ttm,\frac{最近报告期的流动负债合计}{最近同期负债合计},current_debt_to_total_debt_ttm,exact,供应商日频PIT衍生字段,alias:current_debt_to_total_debt_ttm,,,,{},0
calendar2022_114_u8d8b_52bf_5206_6570_6307_6807,2022,114,趋势分数指标,未分类,,,未分类,factors2022.md,2727,2748,1d,1d,T_close,close,"TS = SUM(IF(CLOSE>=CLOSE[1],1,-1),N)","ts_sum(ts_where(close>=ts_delay(close,1),1,-1),20)",exact,,legacy_expression,,,,{},20
calendar2022_115_3,2022,115,营业总成本3年复合增速,未分类,,,未分类,factors2022.md,2749,2769,1d,1d,T_close,fundamental_raw,\left( \frac{\text{最近12个月营业总成本}(TTM) - \text{3年前同期值}}{\text{3年前同期值}} + 1 \right)^{\frac{1}{3}} - 1,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_116_u73b0_91d1_6d41_8986_76d6_7387,2022,116,现金流覆盖率,未分类,,,未分类,factors2022.md,2770,2792,1d,1d,T_close,ocf_to_debt_ttm,\frac{\text{最近12个月经营性活动产生的现金流量净额}(TTM)}{\text{最近12个月利息费用}(TTM)} - 1,ocf_to_debt_ttm,exact,供应商日频PIT衍生字段,alias:ocf_to_debt_ttm,,,,{},0
calendar2022_117_u4e00_81f4_4e70_5165_4ea4_6613_56e0_5b50,2022,117,一致买入交易因子,高频因子,,高频因子,高频因子,factors2022.md,2793,2825,unknown,1d,T_close,,"|close - open| <= \alpha|high - low|

PCV_t = \frac{1}{d} \sum_{i=1}^{d} \left( \frac{ConsistentVolume_{rise}}{Volume} \right)_{t-i}",,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,,,{},0
calendar2022_118_3,2022,118,净利润3年复合增速,未分类,,,未分类,factors2022.md,2826,2848,1d,1d,T_close,fundamental_raw,\left( \frac{\text{最近12个月净利润}(TTM) - 3年前同期值}{\text{abs}(3年前同期值)} + 1 \right)^{\frac{1}{3}} - 1,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_119_u8d27_5e01_6d41_91cf_6307_6807,2022,119,货币流量指标,未分类,,,未分类,factors2022.md,2849,2890,1d,1d,T_close,high|low|close|volume,"TP = (HIGH + LOW + CLOSE) / 3

MF = TP \times VOL

PF(N) = \text{SUM}(\text{IF}(TP > TP[1], MF, 0), N)

NF(N) = \text{SUM}(\text{IF}(TP <= TP[1], MF, 0), N)

MR(N) = PF(N) / NF(N)

MFI = 100 - (100 / (1 + MR))","100-100/(1+ts_sum(ts_where((high+low+close)/3>ts_delay((high+low+close)/3,1),(high+low+close)/3*volume,0),20)/(ts_sum(ts_where((high+low+close)/3<=ts_delay((high+low+close)/3,1),(high+low+close)/3*volume,0),20)+1e-12))",exact,,legacy_expression,,,,{},21
calendar2022_120_u79d1_6280_52a8_91cf,2022,120,科技动量,另类因子,,另类因子,另类因子,factors2022.md,2891,2923,1d,1d,T_close,patent,"\text{TECH}_{ijt} = \frac{T_{it} T'_{jt}}{(T_{it} T'_{it})^{1/2} (T_{jt} T'_{jt})^{1/2}}

\text{TECHRET}_{it} = \frac{\sum_{j \neq i} \text{TECH}_{ijt} \times \text{RET}_{jt}}{\sum_{j \neq i} \text{TECH}_{ijt}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: patent,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2022_121_u7efc_5408_503a_52a1_53d1_884c_5e74_5ea6,2022,121,综合债务发行-年度,未分类,,,未分类,factors2022.md,2924,2941,1d,1d,T_close,fundamental_raw,最近1年的总负债对数增长率 = ln(最近报告期总负债 / 上年同期总负债),,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_122_u5e02_503c_8c03_6574_6362_624b_7387,2022,122,市值调整换手率,未分类,,,未分类,factors2022.md,2942,2968,1d,1d,T_close,volume|close|a_share_market_val_in_circulation,ln(turnover) = \alpha + \beta ln(floatcap) + \varepsilon,"neutralize(log(volume*close/float_market_cap),log(float_market_cap))",exact,,legacy_expression,,alpha101/158/191/360:concept_overlap,concept_overlap,"{'base_expression': 'ts_log(volume*close/(a_share_market_val_in_circulation+1e-12))', 'post_neutralize_market_cap': True}",0
calendar2022_123_u5f02_5e38_5206_6790_5e08_8986_76d6,2022,123,异常分析师覆盖,未分类,,,分析师预期类,factors2022.md,2969,2996,1d,1d,T_close,analyst,"\ln(1 + COV_{i,m}) = \beta_0 + \beta_1 SIZE_{i,m} + \beta_2 LNTO_{i,m} + \beta_1 MOM_{i,m} + \varepsilon_{i,m}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: analyst,,,,,{},0
calendar2022_124_3,2022,124,归属母公司净利润3年复合增速,未分类,,,未分类,factors2022.md,2997,3017,1d,1d,T_close,fundamental_raw,\left( \frac{\text{最近12个月归属母公司净利润(TTM)} - \text{3年前同期值}}{\text{abs(3年前同期值)}} + 1 \right)^{\frac{1}{3}} - 1,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2022_125_u56fa_5b9a_8d44_4ea7_5468_8f6c_7387,2022,125,固定资产周转率,未分类,,,未分类,factors2022.md,3018,3042,1d,1d,T_close,fixed_asset_turnover_ttm,"\frac{\text{最近12个月营业收入}(TTM)}{\text{平均固定资产}}

\text{平均固定资产} = \frac{\text{期初固定资产} + \text{期末固定资产}}{2}",fixed_asset_turnover_ttm,exact,供应商日频PIT衍生字段,alias:fixed_asset_turnover_ttm,,,,{},0
calendar2022_126_u632f_5e45_5207_5272_540e_7684_957f_7aef_52a8,2022,126,振幅切割后的长端动量,动量因子,,动量因子,动量因子,factors2022.md,3043,3064,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
